"from" "to" "weight"
155 157 1
155 170 61
156 23 1
156 24 385
156 33 12
156 41 4
156 51 8
156 54 111
156 68 22
156 72 5
156 97 1
156 109 6
156 118 88
156 136 147
156 140 9
156 165 1
156 170 249
157 7 1
157 23 5
157 24 1808
157 33 53
157 41 31
157 51 95
157 54 406
157 68 18
157 72 4
157 97 4
157 108 7
157 109 20
157 118 102
157 136 191
157 140 96
157 152 1
157 157 160
157 165 14
157 170 62
158 7 1
158 24 905
158 33 35
158 41 15
158 51 71
158 54 278
158 68 9
158 72 4
158 97 3
158 108 2
158 109 14
158 118 64
158 136 144
158 140 44
158 157 48
158 165 6
158 170 27
159 7 2
159 24 126
159 33 1
159 51 2
159 54 187
159 68 2
159 97 2
159 109 1
159 118 16
159 136 76
159 140 7
159 170 33
160 7 2
160 23 1
160 24 301
160 33 332
160 41 101
160 51 35
160 54 13
160 68 20
160 72 2
160 97 23
160 108 12
160 109 2
160 118 6
160 136 3
160 140 45
160 152 26
160 170 2
161 7 3
161 24 378
161 33 260
161 41 83
161 51 21
161 54 10
161 68 11
161 72 2
161 97 356
161 108 47
161 118 7
161 136 7
161 140 14
161 165 5
161 170 8
162 7 5
162 24 275
162 33 381
162 41 35
162 51 19
162 68 2
162 97 69
162 108 156
162 109 1
162 118 7
162 136 6
162 140 7
162 157 1
162 170 3
163 7 1
163 24 111
163 33 69
163 41 46
163 51 5
163 54 3
163 68 1
163 97 71
163 108 36
163 109 1
163 118 1
163 140 10
163 170 1
164 24 374
164 33 113
164 41 58
164 51 66
164 54 11
164 68 45
164 72 1
164 97 5
164 108 13
164 109 4
164 118 21
164 136 3
164 140 121
164 152 100
164 157 2
164 170 7
165 7 1
165 23 4
165 24 1952
165 33 47
165 41 57
165 51 183
165 54 26
165 68 24
165 72 3
165 97 23
165 108 1
165 109 17
165 118 75
165 136 22
165 140 119
165 152 1
165 157 2
165 165 106
165 170 18
166 24 345
166 33 14
166 41 7
166 51 12
166 54 50
166 68 25
166 72 1
166 97 2
166 108 3
166 109 7
166 118 62
166 136 72
166 140 18
166 152 1
166 157 3
166 165 4
166 170 307
167 24 274
167 33 436
167 41 19
167 51 16
167 54 8
167 68 2
167 72 1
167 97 28
167 108 132
167 109 1
167 118 5
167 140 9
167 170 3
168 24 120
168 33 1
168 41 2
168 51 1
168 54 40
168 68 3
168 72 1
168 97 2
168 109 1
168 118 36
168 136 84
168 140 1
168 170 59
169 7 1
169 24 1044
169 33 40
169 41 48
169 51 244
169 54 21
169 68 22
169 72 1
169 97 15
169 108 2
169 109 16
169 118 38
169 136 17
169 140 54
169 152 1
169 157 4
169 165 43
169 170 17
170 24 1520
170 33 53
170 41 12
170 51 44
170 54 259
170 68 60
170 72 3
170 97 3
170 108 4
170 109 14
170 118 246
170 136 199
170 140 83
170 165 5
170 170 1081
171 7 2
171 24 198
171 33 325
171 41 28
171 51 7
171 54 3
171 72 1
171 97 21
171 108 108
171 109 1
171 118 2
171 140 3
171 152 1
171 170 1
172 24 1995
172 33 14
172 41 3
172 51 42
172 54 219
172 68 62
172 72 3
172 97 2
172 108 1
172 109 9
172 118 385
172 136 381
172 140 31
172 152 2
172 157 6
172 165 2
172 170 281
173 24 110
173 33 1
173 51 1
173 54 21
173 68 19
173 72 1
173 118 28
173 136 17
173 140 6
173 157 1
173 170 55
174 24 149
174 33 2
174 51 5
174 54 31
174 68 18
174 72 1
174 97 1
174 109 1
174 118 54
174 136 42
174 140 2
174 157 1
174 170 63
175 7 1
175 24 169
175 33 10
175 51 9
175 54 72
175 68 5
175 72 2
175 97 2
175 109 5
175 118 36
175 136 51
175 140 19
175 170 194
