"from" "to" "weight"
127 41 9
127 46 1
127 51 16
127 54 35
127 68 35
127 97 9
127 108 2
127 109 39
127 118 211
127 136 33
127 138 7
127 140 40
127 152 5
127 153 6
127 157 4
127 165 7
127 170 44
128 7 4
128 24 184
128 33 79
128 41 15
128 46 1
128 51 7
128 54 3
128 68 6
128 97 6
128 108 19
128 109 2
128 118 26
128 136 5
128 138 132
128 140 147
128 152 29
128 153 1
128 170 4
129 24 511
129 33 191
129 41 55
129 46 2
129 51 38
129 54 5
129 68 8
129 72 3
129 97 235
129 108 144
129 109 12
129 118 16
129 136 10
129 138 3
129 140 19
129 152 11
129 153 1
129 157 5
129 165 6
129 170 7
130 7 1
130 24 310
130 33 13
130 41 7
130 46 2
130 51 10
130 54 165
130 68 12
130 72 1
130 97 5
130 108 1
130 109 23
130 118 110
130 136 174
130 140 22
130 152 2
130 153 219
130 157 13
130 170 83
131 7 1
131 24 72
131 33 12
131 41 3
131 51 4
131 54 3
131 68 48
131 97 4
131 108 1
131 109 7
131 118 167
131 136 8
131 140 15
131 153 1
131 165 1
131 170 12
132 24 295
132 33 147
132 41 55
132 46 2
132 51 22
132 54 4
132 68 2
132 72 1
132 97 216
132 108 133
132 109 6
132 118 9
132 136 14
132 140 9
132 152 10
132 157 6
132 170 7
133 7 6
133 24 59
133 33 6
133 46 2
133 51 1
133 54 4
133 68 26
133 72 1
133 97 1
133 109 3
133 118 178
133 136 5
133 140 11
133 152 1
133 153 2
133 157 1
133 170 9
134 7 11
134 24 182
134 33 7
134 41 5
134 46 1
134 51 3
134 54 6
134 68 51
134 97 1
134 108 1
134 109 8
134 118 563
134 136 21
134 138 2
134 140 30
134 152 5
134 153 3
134 157 1
134 170 36
135 7 6
135 23 2
135 24 709
135 33 35
135 41 20
135 46 4
135 51 31
135 54 32
135 68 74
135 97 7
135 108 6
135 109 73
135 118 266
135 136 44
135 138 2
135 140 40
135 152 6
135 153 26
135 157 2
135 165 4
135 170 171
136 24 1066
136 33 74
136 41 15
136 46 4
136 51 25
136 54 285
136 68 21
136 72 2
136 97 10
136 108 10
136 109 43
136 118 230
136 136 806
136 138 1
136 140 88
136 152 2
136 153 246
136 157 18
136 165 2
136 170 121
137 24 146
137 33 10
137 41 1
137 46 2
137 51 4
137 54 41
137 68 12
137 97 4
137 109 3
137 118 75
137 136 57
137 140 7
137 152 1
137 153 36
137 157 2
137 170 87
138 23 1
138 24 253
138 33 95
138 41 21
138 46 4
138 51 29
138 54 4
138 68 19
138 72 1
138 97 20
138 108 42
138 109 17
138 118 35
138 136 6
138 138 193
138 140 240
138 152 51
138 153 3
138 157 8
138 165 1
138 170 5
139 7 5
139 24 361
139 33 38
139 41 59
139 46 2
139 51 48
139 54 19
139 68 7
139 97 24
139 108 7
139 109 10
139 118 27
139 136 22
139 138 5
139 140 28
139 152 6
139 153 2
139 157 8
139 165 22
139 170 13
140 7 57
140 23 6
140 24 1515
140 33 167
140 41 38
140 46 6
140 51 85
140 54 64
140 68 145
140 72 2
140 97 32
140 108 26
140 109 50
140 118 394
140 136 35
140 138 189
140 140 6023
140 152 187
140 153 6
140 157 9
140 165 3
140 170 42
141 7 6
141 23 1
141 24 292
141 33 215
141 41 47
141 51 25
141 54 9
141 68 7
141 72 2
141 97 23
141 108 40
141 109 4
141 118 25
141 136 18
141 138 166
141 140 211
141 152 34
141 153 2
141 157 1
141 170 7
142 7 24
142 23 11
142 24 3149
142 33 360
142 41 103
142 46 10
142 51 148
142 54 302
142 68 129
142 72 2
142 97 53
142 108 23
142 109 444
142 118 772
142 136 279
142 138 9
142 140 286
142 152 21
142 153 111
142 157 58
142 165 8
142 170 851
143 7 75
143 23 19
143 24 898
143 33 144
143 41 13
143 46 1
143 51 56
143 54 41
143 68 116
143 72 1
143 97 12
143 108 5
143 109 52
143 118 1439
143 136 39
143 138 5
143 140 226
143 152 24
143 153 7
143 157 12
143 170 132
144 7 5
144 23 2
144 24 2904
144 33 116
144 41 80
144 46 75
144 51 131
144 54 49
144 68 47
144 72 3
144 97 37
144 108 16
144 109 94
144 118 145
144 136 47
144 138 6
144 140 118
144 152 11
144 153 4
144 157 31
144 165 49
144 170 43
145 7 14
145 23 2
145 24 302
145 33 56
145 41 28
145 46 2
145 51 30
145 54 3
145 68 51
145 72 3
145 97 8
145 108 14
145 109 10
145 118 63
145 136 6
145 138 95
145 140 575
145 152 61
145 153 2
145 157 6
145 165 1
145 170 17
146 7 1
146 24 103
146 33 1
146 41 2
146 46 1
146 51 3
146 54 32
146 68 2
146 72 1
146 109 5
146 118 69
146 136 43
146 140 2
146 153 49
146 157 5
146 170 33
147 7 2
147 24 58
147 33 4
147 54 4
147 68 27
147 108 1
147 109 1
147 118 193
147 136 7
147 140 5
147 152 2
147 153 2
147 157 2
147 170 8
148 23 1
148 24 440
148 33 283
148 41 94
148 46 1
148 51 36
148 54 10
148 68 5
148 97 338
148 108 263
148 109 10
148 118 20
148 136 1
148 138 4
148 140 32
148 152 19
148 153 2
148 157 9
148 170 11
149 7 3
149 24 124
149 33 8
149 41 2
149 51 2
149 54 4
149 68 88
149 72 1
149 108 1
149 109 4
149 118 369
149 136 19
149 138 1
149 140 29
149 152 4
149 153 13
149 165 1
149 170 24
150 24 135
150 33 86
150 41 47
150 46 2
150 51 2
150 54 3
150 68 3
150 72 1
150 97 183
150 108 77
150 109 5
150 118 15
150 136 5
150 138 3
150 140 17
150 152 7
150 165 1
150 170 3
151 7 1
151 24 211
151 33 11
151 41 15
151 46 17
151 51 21
151 54 6
151 68 6
151 97 6
151 108 2
151 109 9
151 118 10
151 136 5
151 140 13
151 152 2
151 165 36
151 170 2
152 7 15
152 23 1
152 24 1993
152 33 597
152 41 322
152 46 13
152 51 318
152 54 63
152 68 199
152 72 2
152 97 165
152 108 153
152 109 52
152 118 168
152 136 44
152 138 164
152 140 688
152 152 559
152 153 6
152 157 30
152 165 16
152 170 58
153 7 10
153 24 1338
153 33 73
153 41 3
153 46 4
153 51 35
153 54 431
153 68 28
153 72 1
153 97 13
153 108 3
153 109 38
153 118 520
153 136 445
153 140 103
153 152 6
153 153 943
153 157 12
153 165 2
153 170 271
154 7 5
154 24 139
154 33 14
154 41 5
154 46 2
154 51 5
154 68 63
154 97 1
154 108 1
154 109 13
154 118 104
154 136 11
154 140 15
154 152 2
154 153 9
154 157 2
154 170 34
155 7 6
155 23 6
155 24 283
155 33 47
155 41 4
155 51 21
155 54 21
155 68 80
155 97 8
155 108 2
155 109 39
155 118 471
155 136 12
155 140 72
155 152 10
155 153 14
155 157 3
155 170 64
156 7 5
156 24 471
156 33 38
156 41 2
156 46 1
156 51 8
156 54 97
156 68 29
156 97 3
156 108 5
156 109 31
156 118 198
156 136 139
156 140 39
156 152 3
156 153 97
156 157 2
156 165 2
156 170 277
157 7 6
157 23 2
157 24 1616
157 33 106
157 41 58
157 46 57
157 51 86
157 54 363
157 68 33
157 72 3
157 97 23
157 108 17
157 109 72
157 118 182
157 136 304
157 138 4
157 140 118
157 152 20
157 153 44
157 157 229
157 165 16
157 170 134
158 7 1
158 24 883
158 33 49
158 41 20
158 46 34
158 51 44
158 54 187
158 68 22
158 72 2
158 97 18
158 108 8
158 109 27
158 118 78
158 136 129
158 140 34
158 152 4
158 153 31
158 157 111
158 165 9
158 170 68
159 23 1
159 24 123
159 33 4
159 41 2
159 51 11
159 54 124
159 68 3
159 72 1
159 97 3
159 109 4
159 118 29
159 136 89
159 140 6
159 153 18
159 157 2
159 170 22
160 7 2
160 24 460
160 33 274
160 41 180
160 46 3
160 51 49
160 54 13
160 68 28
160 97 53
160 108 49
160 109 13
160 118 24
160 136 14
160 138 25
160 140 89
160 152 51
160 153 1
160 157 6
160 165 3
160 170 11
161 24 384
161 33 339
161 41 114
161 51 29
161 54 2
161 68 7
161 97 347
161 108 183
161 109 12
161 118 15
161 136 1
161 138 7
161 140 19
161 152 30
161 170 4
162 7 1
162 24 264
162 33 297
162 41 40
162 46 1
162 51 11
162 54 3
162 68 4
162 97 85
162 108 366
162 109 1
162 118 14
162 136 4
162 138 3
162 140 33
162 152 32
162 153 1
162 157 2
162 170 6
163 24 172
163 33 99
163 41 34
163 46 1
163 51 17
163 68 3
163 97 74
163 108 138
163 109 2
163 118 7
163 136 3
163 140 11
163 152 13
163 165 1
163 170 5
164 7 5
164 24 368
164 33 181
164 41 82
164 46 4
164 51 75
164 54 11
164 68 58
164 97 37
164 108 62
164 109 9
164 118 49
164 136 12
164 138 65
164 140 210
164 152 143
164 153 2
164 157 3
164 170 23
165 7 3
165 23 1
165 24 1704
165 33 87
165 41 91
165 46 18
165 51 187
165 54 54
165 68 30
165 72 1
165 97 34
165 108 18
165 109 67
165 118 119
165 136 46
165 138 9
165 140 106
165 152 28
165 153 7
165 157 29
165 165 190
165 170 34
166 7 1
166 23 1
166 24 316
166 33 42
166 41 13
166 46 6
166 51 16
166 54 53
166 68 23
166 97 1
166 108 3
166 109 59
166 118 98
166 136 62
166 140 32
166 152 3
166 153 29
166 157 10
166 165 3
166 170 291
167 24 318
167 33 395
167 41 15
167 51 15
167 54 4
167 68 5
167 72 2
167 97 99
167 108 409
167 109 6
167 118 23
167 136 11
167 138 7
167 140 57
167 152 19
167 153 1
167 157 2
167 170 1
168 24 96
168 33 1
168 41 1
168 46 1
168 54 23
168 68 1
168 109 5
168 118 31
168 136 25
168 153 46
168 170 23
169 7 3
169 23 1
169 24 706
169 33 42
169 41 26
169 46 6
169 51 131
169 54 13
169 68 9
169 72 2
169 97 14
169 108 11
169 109 18
169 118 46
169 136 7
169 138 4
169 140 35
169 152 3
169 153 6
169 157 11
169 165 26
169 170 9
170 7 6
170 24 1399
170 33 68
170 41 28
170 46 11
170 51 67
170 54 201
170 68 55
170 97 2
170 108 12
170 109 94
170 118 354
170 136 272
170 140 115
170 152 9
170 153 117
170 157 24
170 165 5
170 170 1123
172 7 2
172 24 1674
172 33 37
172 41 12
172 46 3
172 51 48
172 54 254
172 68 80
172 72 2
172 97 13
172 108 4
172 109 45
172 118 920
172 136 263
172 140 74
172 152 8
172 153 285
172 157 51
172 165 4
172 170 401
174 24 122
174 33 2
174 51 1
174 54 25
174 68 9
174 97 1
174 109 9
174 118 83
174 136 25
174 140 12
174 153 42
174 157 1
174 170 69
175 24 189
175 33 20
175 41 1
175 46 2
175 51 6
175 54 74
175 68 11
175 109 18
175 118 39
175 136 62
175 138 1
175 140 7
175 152 2
175 153 33
175 157 1
175 170 183
