"from" "to" "weight"
147 24 49
147 33 3
147 41 1
147 51 9
147 54 3
147 68 38
147 72 5
147 97 1
147 108 2
147 118 169
147 136 2
147 140 14
147 157 1
147 170 10
148 23 2
148 24 341
148 33 205
148 39 3
148 41 131
148 51 33
148 54 6
148 68 3
148 72 1
148 97 341
148 108 89
148 109 1
148 118 9
148 129 1
148 136 2
148 140 23
148 165 1
148 170 4
149 24 104
149 33 4
149 39 5
149 41 3
149 51 15
149 54 10
149 68 94
149 109 1
149 118 340
149 136 3
149 140 10
149 157 1
149 170 23
150 24 117
150 33 72
150 39 1
150 41 50
150 51 13
150 54 2
150 68 2
150 72 1
150 97 194
150 108 12
150 109 2
150 118 4
150 129 1
150 136 2
150 140 6
150 170 1
151 23 1
151 24 231
151 33 13
151 41 10
151 51 48
151 54 9
151 72 7
151 97 2
151 108 1
151 109 2
151 118 13
151 136 1
151 140 16
151 165 13
151 170 9
152 7 9
152 23 3
152 24 1900
152 33 356
152 39 10
152 41 231
152 51 207
152 54 67
152 68 15
152 72 487
152 97 71
152 108 48
152 109 8
152 118 93
152 136 17
152 140 454
152 157 4
152 165 5
152 170 30
153 7 14
153 24 1657
153 33 25
153 39 6
153 41 8
153 51 67
153 54 528
153 68 20
153 72 6
153 97 3
153 108 1
153 109 5
153 118 324
153 136 691
153 140 61
153 157 5
153 165 2
153 170 233
154 7 1
154 24 123
154 39 2
154 41 1
154 51 6
154 54 5
154 68 53
154 108 5
154 109 1
154 118 64
154 136 4
154 140 9
154 170 38
155 7 4
155 24 317
155 33 7
155 39 9
155 41 7
155 51 30
155 54 28
155 68 46
155 72 5
155 97 1
155 109 6
155 118 291
155 136 13
155 140 23
155 157 2
155 165 4
155 170 47
156 24 511
156 33 17
156 39 3
156 41 3
156 51 51
156 54 125
156 68 18
156 72 5
156 97 1
156 109 7
156 118 95
156 136 73
156 140 13
156 157 3
156 165 2
156 170 179
157 7 3
157 23 6
157 24 1388
157 33 35
157 39 7
157 41 22
157 51 131
157 54 498
157 68 10
157 72 12
157 97 23
157 108 1
157 109 22
157 118 133
157 136 87
157 140 69
157 157 150
157 165 13
157 170 59
158 23 1
158 24 795
158 33 29
158 39 1
158 41 6
158 51 44
158 54 227
158 68 4
158 72 4
158 97 5
158 108 1
158 109 4
158 118 70
158 136 44
158 140 42
158 157 38
158 165 8
158 170 45
159 24 107
159 33 3
159 51 2
159 54 197
159 68 1
159 72 3
159 109 2
159 118 10
159 136 20
159 140 5
159 157 1
159 170 11
160 7 1
160 24 287
160 33 254
160 39 1
160 41 136
160 51 46
160 54 9
160 68 2
160 72 36
160 97 17
160 108 8
160 109 5
160 118 8
160 136 6
160 140 50
160 165 1
160 170 3
161 24 309
161 33 306
161 39 1
161 41 82
161 51 27
161 54 26
161 68 1
161 72 10
161 97 393
161 108 49
161 109 8
161 118 15
161 136 4
161 140 18
161 165 3
161 170 10
162 7 5
162 24 196
162 33 309
162 39 2
162 41 31
162 51 17
162 54 4
162 72 3
162 97 88
162 108 170
162 109 3
162 118 6
162 136 3
162 140 19
162 157 3
162 165 3
162 170 1
163 7 2
163 24 114
163 33 97
163 41 52
163 51 16
163 54 7
163 68 2
163 97 69
163 108 40
163 109 2
163 118 4
163 129 1
163 136 5
163 140 8
164 7 4
164 23 2
164 24 335
164 33 96
164 39 2
164 41 50
164 51 54
164 54 16
164 68 1
164 72 125
164 97 11
164 108 11
164 109 4
164 118 12
164 136 2
164 140 115
164 157 1
164 170 7
165 23 2
165 24 1879
165 33 77
165 39 11
165 41 108
165 51 257
165 54 47
165 68 8
165 72 15
165 97 37
165 108 7
165 109 17
165 118 105
165 136 20
165 140 116
165 157 11
165 165 126
165 170 12
166 7 2
166 24 390
166 33 11
166 39 20
166 41 16
166 51 14
166 54 116
166 68 13
166 72 1
166 97 1
166 108 1
166 109 13
166 118 58
166 136 20
166 140 13
166 165 12
166 170 296
167 7 4
167 24 205
167 33 286
167 41 23
167 51 15
167 54 2
167 97 28
167 108 140
167 109 4
167 118 7
167 136 1
167 140 22
167 165 2
167 170 5
168 24 140
168 33 3
168 41 2
168 51 5
168 54 43
168 68 7
168 97 1
168 109 2
168 118 29
168 136 47
168 140 1
168 170 43
169 7 2
169 23 3
169 24 1213
169 33 34
169 39 3
169 41 69
169 51 243
169 54 26
169 68 9
169 72 10
169 97 22
169 108 12
169 109 13
169 118 63
169 136 4
169 140 53
169 157 6
169 165 43
169 170 25
170 23 1
170 24 1426
170 33 29
170 39 7
170 41 11
170 51 64
170 54 315
170 68 36
170 72 7
170 97 5
170 108 2
170 109 20
170 118 208
170 136 96
170 140 81
170 157 6
170 165 4
170 170 797
171 24 220
171 33 273
171 39 2
171 41 29
171 51 10
171 54 10
171 68 3
171 72 2
171 97 24
171 108 106
171 118 15
171 136 1
171 140 11
171 165 2
172 7 1
172 23 1
172 24 1750
172 33 19
172 39 5
172 41 6
172 51 84
172 54 352
172 68 63
172 72 3
172 97 2
172 109 8
172 118 402
172 136 228
172 140 72
172 157 3
172 170 404
173 24 142
173 51 7
173 54 17
173 68 6
173 118 51
173 136 13
173 140 2
173 170 37
174 24 157
174 51 4
174 54 56
174 68 9
174 72 1
174 97 2
174 109 2
174 118 64
174 136 35
174 140 5
174 170 72
175 24 234
175 33 3
175 39 2
175 51 15
175 54 110
175 68 3
175 72 1
175 97 1
175 108 1
175 109 4
175 118 39
175 136 20
175 140 5
175 157 2
175 165 2
175 170 169
