"from" "to" "weight"
170 136 45
170 140 86
170 142 6
170 165 4
170 170 676
171 24 170
171 33 212
171 39 1
171 41 8
171 51 3
171 54 9
171 97 22
171 108 67
171 118 8
171 129 3
171 140 15
172 23 2
172 24 1721
172 33 28
172 39 15
172 41 6
172 51 128
172 54 278
172 72 2
172 97 8
172 108 1
172 118 562
172 129 2
172 136 110
172 140 48
172 142 13
172 157 1
172 165 1
172 170 422
174 23 1
174 24 143
174 33 1
174 39 4
174 41 1
174 51 24
174 54 35
174 72 1
174 118 55
174 136 7
174 142 4
174 170 45
175 24 193
175 33 5
175 39 1
175 51 3
175 54 62
175 97 1
175 118 36
175 136 14
175 140 8
175 142 1
175 165 1
175 170 115
