"channel","scenario","scenario_label","effect_label","effect","replicate","seed","known_role_instability","family","scale","score","null_threshold_95","null_median","null_mad","detected"
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,28,20361845,0,"fitted-kernel distance","unit-mean shape",0.126804148861369,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,164,20462981,0,"fitted-kernel distance","unit-mean shape",0.100783281843753,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","large",1,94,20764911,0,"fitted-kernel distance","unit-mean shape",0.258248353323321,0.147092610054326,0.100711077158915,0.0140172768078616,TRUE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,157,20462974,0,"fitted-kernel distance","unit-mean shape",0.0677418967567186,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,136,20464953,0,"fitted-kernel distance","unit-mean shape",0.0856322633385759,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,51,20762868,0,"fitted-kernel distance","unit-mean shape",0.0931156077864541,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,86,20464903,0,"fitted-kernel distance","unit-mean shape",0.107160298661014,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,44,20762861,0,"fitted-kernel distance","unit-mean shape",0.129042228436722,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,107,20361924,0,"fitted-kernel distance","unit-mean shape",0.102748012133483,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,36,20463853,0,"fitted-kernel distance","unit-mean shape",0.0994754738463259,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,100,20361917,0,"fitted-kernel distance","unit-mean shape",0.0830791978468857,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,79,20463896,0,"fitted-kernel distance","unit-mean shape",0.126149958827951,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,165,20464982,0,"fitted-kernel distance","unit-mean shape",0.104933165037665,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,179,20462996,0,"fitted-kernel distance","unit-mean shape",0.0651952965019012,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,158,20464975,0,"fitted-kernel distance","unit-mean shape",0.129513240592155,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,172,20462989,0,"fitted-kernel distance","unit-mean shape",0.0741400953833472,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,108,20464925,0,"fitted-kernel distance","unit-mean shape",0.168348913764077,0.147092610054326,0.100711077158915,0.0140172768078616,TRUE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,29,20361846,0,"fitted-kernel distance","unit-mean shape",0.0964197036853309,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,165,20462982,0,"fitted-kernel distance","unit-mean shape",0.107708525196729,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","large",1,95,20764912,0,"fitted-kernel distance","unit-mean shape",0.334266264958913,0.147092610054326,0.100711077158915,0.0140172768078616,TRUE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,158,20462975,0,"fitted-kernel distance","unit-mean shape",0.105162218181712,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,137,20464954,0,"fitted-kernel distance","unit-mean shape",0.087958307121412,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,52,20762869,0,"fitted-kernel distance","unit-mean shape",0.10578835332544,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,87,20464904,0,"fitted-kernel distance","unit-mean shape",0.103023146694485,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,45,20762862,0,"fitted-kernel distance","unit-mean shape",0.0991885050064029,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,108,20361925,0,"fitted-kernel distance","unit-mean shape",0.0799779530432242,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,37,20463854,0,"fitted-kernel distance","unit-mean shape",0.108959391996622,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,111,20464928,0,"fitted-kernel distance","unit-mean shape",0.108836805352896,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,80,20463897,0,"fitted-kernel distance","unit-mean shape",0.115709214478917,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,166,20464983,0,"fitted-kernel distance","unit-mean shape",0.146111360139033,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,180,20462997,0,"fitted-kernel distance","unit-mean shape",0.0836382213478219,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,159,20464976,0,"fitted-kernel distance","unit-mean shape",0.0969645726300808,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,173,20462990,0,"fitted-kernel distance","unit-mean shape",0.138905046189155,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,109,20464926,0,"fitted-kernel distance","unit-mean shape",0.122024892345809,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,30,20361847,0,"fitted-kernel distance","unit-mean shape",0.0867799089084686,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,166,20462983,0,"fitted-kernel distance","unit-mean shape",0.0774944619934017,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","large",1,96,20764913,0,"fitted-kernel distance","unit-mean shape",0.268080755301192,0.147092610054326,0.100711077158915,0.0140172768078616,TRUE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,159,20462976,0,"fitted-kernel distance","unit-mean shape",0.0566580610745505,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,138,20464955,0,"fitted-kernel distance","unit-mean shape",0.127296993068426,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,53,20762870,0,"fitted-kernel distance","unit-mean shape",0.0991648901009805,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,88,20464905,0,"fitted-kernel distance","unit-mean shape",0.106514055898144,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,46,20762863,0,"fitted-kernel distance","unit-mean shape",0.125838516742355,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,109,20361926,0,"fitted-kernel distance","unit-mean shape",0.149186653483877,0.147092610054326,0.100711077158915,0.0140172768078616,TRUE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,38,20463855,0,"fitted-kernel distance","unit-mean shape",0.0692379130005918,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,112,20464929,0,"fitted-kernel distance","unit-mean shape",0.0957363670194249,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,81,20463898,0,"fitted-kernel distance","unit-mean shape",0.107959658000702,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,167,20464984,0,"fitted-kernel distance","unit-mean shape",0.087006648410789,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,181,20462998,0,"fitted-kernel distance","unit-mean shape",0.140393762231395,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,160,20464977,0,"fitted-kernel distance","unit-mean shape",0.0774726701539252,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,174,20462991,0,"fitted-kernel distance","unit-mean shape",0.0986604557502158,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,110,20464927,0,"fitted-kernel distance","unit-mean shape",0.120759125522218,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,31,20361848,0,"fitted-kernel distance","unit-mean shape",0.101130880879023,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,167,20462984,0,"fitted-kernel distance","unit-mean shape",0.127440873006858,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","large",1,97,20764914,0,"fitted-kernel distance","unit-mean shape",0.177986824325637,0.147092610054326,0.100711077158915,0.0140172768078616,TRUE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,160,20462977,0,"fitted-kernel distance","unit-mean shape",0.151667946744854,0.147092610054326,0.100711077158915,0.0140172768078616,TRUE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,139,20464956,0,"fitted-kernel distance","unit-mean shape",0.0976395536994839,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,54,20762871,0,"fitted-kernel distance","unit-mean shape",0.139593894620707,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,89,20464906,0,"fitted-kernel distance","unit-mean shape",0.133366358448003,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,47,20762864,0,"fitted-kernel distance","unit-mean shape",0.0750727380005275,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,110,20361927,0,"fitted-kernel distance","unit-mean shape",0.100945071740462,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,39,20463856,0,"fitted-kernel distance","unit-mean shape",0.0666905226846796,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,59,20762876,0,"fitted-kernel distance","unit-mean shape",0.133729979230296,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,82,20463899,0,"fitted-kernel distance","unit-mean shape",0.110584385459354,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,168,20464985,0,"fitted-kernel distance","unit-mean shape",0.0946919252893918,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,182,20462999,0,"fitted-kernel distance","unit-mean shape",0.119600708441863,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,161,20464978,0,"fitted-kernel distance","unit-mean shape",0.093170580897311,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,175,20462992,0,"fitted-kernel distance","unit-mean shape",0.116531490329854,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,57,20762874,0,"fitted-kernel distance","unit-mean shape",0.11481738122804,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,32,20361849,0,"fitted-kernel distance","unit-mean shape",0.081185180077827,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,168,20462985,0,"fitted-kernel distance","unit-mean shape",0.102188909672668,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","large",1,98,20764915,0,"fitted-kernel distance","unit-mean shape",0.147805611972298,0.147092610054326,0.100711077158915,0.0140172768078616,TRUE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,161,20462978,0,"fitted-kernel distance","unit-mean shape",0.0709391824772348,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,140,20464957,0,"fitted-kernel distance","unit-mean shape",0.0946922167299478,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,55,20762872,0,"fitted-kernel distance","unit-mean shape",0.111223204121749,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,90,20464907,0,"fitted-kernel distance","unit-mean shape",0.103071796019785,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,48,20762865,0,"fitted-kernel distance","unit-mean shape",0.123008205767162,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,111,20361928,0,"fitted-kernel distance","unit-mean shape",0.0980087798116798,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,40,20463857,0,"fitted-kernel distance","unit-mean shape",0.111437002619564,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,60,20762877,0,"fitted-kernel distance","unit-mean shape",0.0798294804821569,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,83,20463900,0,"fitted-kernel distance","unit-mean shape",0.0892365528524451,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,169,20464986,0,"fitted-kernel distance","unit-mean shape",0.136628786465112,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,183,20463000,0,"fitted-kernel distance","unit-mean shape",0.0864854050211866,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,162,20464979,0,"fitted-kernel distance","unit-mean shape",0.0884860805365345,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,176,20462993,0,"fitted-kernel distance","unit-mean shape",0.110472913296497,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,58,20762875,0,"fitted-kernel distance","unit-mean shape",0.0906369692467043,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,33,20361850,0,"fitted-kernel distance","unit-mean shape",0.114218009848082,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,169,20462986,0,"fitted-kernel distance","unit-mean shape",0.0853266771356493,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","large",1,99,20764916,0,"fitted-kernel distance","unit-mean shape",0.181153489139315,0.147092610054326,0.100711077158915,0.0140172768078616,TRUE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,162,20462979,0,"fitted-kernel distance","unit-mean shape",0.106380826338208,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,141,20464958,0,"fitted-kernel distance","unit-mean shape",0.103948540350796,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,56,20762873,0,"fitted-kernel distance","unit-mean shape",0.0769313974824004,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,91,20464908,0,"fitted-kernel distance","unit-mean shape",0.0959775611316118,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,49,20762866,0,"fitted-kernel distance","unit-mean shape",0.114752234406259,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,112,20361929,0,"fitted-kernel distance","unit-mean shape",0.152308867690094,0.147092610054326,0.100711077158915,0.0140172768078616,TRUE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,41,20463858,0,"fitted-kernel distance","unit-mean shape",0.153448157111374,0.147092610054326,0.100711077158915,0.0140172768078616,TRUE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,61,20762878,0,"fitted-kernel distance","unit-mean shape",0.115806469559301,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,84,20463901,0,"fitted-kernel distance","unit-mean shape",0.0883994454394502,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,170,20464987,0,"fitted-kernel distance","unit-mean shape",0.0708945394411993,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,184,20463001,0,"fitted-kernel distance","unit-mean shape",0.0952563143113643,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,115,20463932,0,"fitted-kernel distance","unit-mean shape",0.0897314244206373,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,41,20361858,0,"fitted-kernel distance","unit-mean shape",0.10296787238966,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,89,20463906,0,"fitted-kernel distance","unit-mean shape",0.14969971954211,0.147092610054326,0.100711077158915,0.0140172768078616,TRUE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,34,20361851,0,"fitted-kernel distance","unit-mean shape",0.0882192715424704,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,51,20463868,0,"fitted-kernel distance","unit-mean shape",0.10080020659878,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","large",1,100,20764917,0,"fitted-kernel distance","unit-mean shape",0.297913721576031,0.147092610054326,0.100711077158915,0.0140172768078616,TRUE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,113,20463930,0,"fitted-kernel distance","unit-mean shape",0.0907056790013141,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,142,20464959,0,"fitted-kernel distance","unit-mean shape",0.10924391182811,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,87,20463904,0,"fitted-kernel distance","unit-mean shape",0.0881303557528318,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,120,20361937,0,"fitted-kernel distance","unit-mean shape",0.10831565835791,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,49,20463866,0,"fitted-kernel distance","unit-mean shape",0.0866650602349433,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,113,20361930,0,"fitted-kernel distance","unit-mean shape",0.144092930537214,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,42,20463859,0,"fitted-kernel distance","unit-mean shape",0.0832006326170839,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,62,20762879,0,"fitted-kernel distance","unit-mean shape",0.11131034343291,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,85,20463902,0,"fitted-kernel distance","unit-mean shape",0.100223086987295,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,171,20464988,0,"fitted-kernel distance","unit-mean shape",0.0990273798523957,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,185,20463002,0,"fitted-kernel distance","unit-mean shape",0.0827610400743536,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,116,20463933,0,"fitted-kernel distance","unit-mean shape",0.0723952589767448,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,42,20361859,0,"fitted-kernel distance","unit-mean shape",0.0950555661974947,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,90,20463907,0,"fitted-kernel distance","unit-mean shape",0.137286543883513,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,35,20361852,0,"fitted-kernel distance","unit-mean shape",0.136350324800544,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,52,20463869,0,"fitted-kernel distance","unit-mean shape",0.118147832487922,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","large",1,101,20764918,0,"fitted-kernel distance","unit-mean shape",0.204828842927362,0.147092610054326,0.100711077158915,0.0140172768078616,TRUE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,114,20463931,0,"fitted-kernel distance","unit-mean shape",0.099593213751775,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,143,20464960,0,"fitted-kernel distance","unit-mean shape",0.144566942162383,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,88,20463905,0,"fitted-kernel distance","unit-mean shape",0.103283440799474,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,121,20361938,0,"fitted-kernel distance","unit-mean shape",0.0973844487800942,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,50,20463867,0,"fitted-kernel distance","unit-mean shape",0.0991197079645039,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,114,20361931,0,"fitted-kernel distance","unit-mean shape",0.0732532555691485,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,43,20463860,0,"fitted-kernel distance","unit-mean shape",0.0902838210092311,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","small",0.25,63,20762880,0,"fitted-kernel distance","unit-mean shape",0.0810345921621371,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,86,20463903,0,"fitted-kernel distance","unit-mean shape",0.0913410627071026,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,172,20464989,0,"fitted-kernel distance","unit-mean shape",0.0819268898662858,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","small",0.25,186,20463003,0,"fitted-kernel distance","unit-mean shape",0.124202339783718,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,117,20463934,0,"fitted-kernel distance","unit-mean shape",0.118980718178365,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,43,20361860,0,"fitted-kernel distance","unit-mean shape",0.128017296232922,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,91,20463908,0,"fitted-kernel distance","unit-mean shape",0.104039323937401,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,36,20361853,0,"fitted-kernel distance","unit-mean shape",0.111731767214514,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,53,20463870,0,"fitted-kernel distance","unit-mean shape",0.132221973396216,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","directional_shift","Directional asymmetry shift","large",1,102,20764919,0,"fitted-kernel distance","unit-mean shape",0.199175570872795,0.147092610054326,0.100711077158915,0.0140172768078616,TRUE
"graphon_wasserstein_shape","global_scale","Global volume scaling","medium",0.5,46,20463863,0,"fitted-kernel distance","unit-mean shape",0.151056028154062,0.147092610054326,0.100711077158915,0.0140172768078616,TRUE
"graphon_wasserstein_shape","global_scale","Global volume scaling","large",1,144,20464961,0,"fitted-kernel distance","unit-mean shape",0.0993841053746766,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
"graphon_wasserstein_shape","null","Null: sampling variation","null",0,129,20361946,0,"fitted-kernel distance","unit-mean shape",0.108546608733873,0.147092610054326,0.100711077158915,0.0140172768078616,FALSE
