"scenario","scenario_label","effect_label","effect","family","scale","channel","replicates","calibrated_detection_rate","mean_score","median_score","score_q025","score_q975","null_threshold_95"
"role_reassignment","Node role reassignment","large",1,"conventional indicator","native indicator scale","indicator_top10_destination_share",200,0.125,0.0100545223445453,0.00791185211172855,0.000439887498778985,0.030224125765723,0.0218795240206667
"role_reassignment","Node role reassignment","large",1,"conventional indicator","native indicator scale","indicator_total_weight",200,0.935,0.118855837762544,0.11750849493734,0.0595348537762952,0.17725759544574,0.0710006686478987
"role_reassignment","Node role reassignment","large",1,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",200,0.08,0.018264088025059,0.0158939492683162,0.000533684597718698,0.0443958044287655,0.0380365767076742
"role_reassignment","Node role reassignment","large",1,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",200,0.85,5.74189147013411,5.64102463112685,2.82384980820718,9.31929960231164,4.09260438547839
"role_reassignment","Node role reassignment","large",1,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",200,0.365,2.65643803788815,2.58233156169574,1.41361465140871,4.00956882840962,2.86333377600237
"role_reassignment","Node role reassignment","medium",0.5,"structural roles","label-invariant partition","estimated_role_instability",200,0.12,0.949999446864825,0.951131182851603,0.874914920899322,1.00284313845393,0.991691287431846
"role_reassignment","Node role reassignment","medium",0.5,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",200,0.595,0.224228787971166,0.223629655998732,0.174732863152279,0.280359296123816,0.217562537442136
"role_reassignment","Node role reassignment","medium",0.5,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",200,0.22,0.165385944561193,0.165344113764491,0.141489098883837,0.190519567337197,0.175316396283842
"role_reassignment","Node role reassignment","medium",0.5,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",200,0.18,0.625031823905415,0.625945767948055,0.531440905868457,0.723831926717738,0.660067728143905
"role_reassignment","Node role reassignment","medium",0.5,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",200,0.105,0.533111611855954,0.532648494598619,0.459235842931739,0.619752393811151,0.577920598282863
"role_reassignment","Node role reassignment","medium",0.5,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",200,0.145,0.144395024865817,0.142474035940584,0.0941009819905965,0.210654363159875,0.169874751219579
"role_reassignment","Node role reassignment","medium",0.5,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",200,0.05,0.109026327170343,0.107733164006301,0.0716144097695244,0.156719018648109,0.147092610054326
"role_reassignment","Node role reassignment","medium",0.5,"conventional indicator","native indicator scale","indicator_binary_transitivity",200,0.305,0.0176793492347682,0.0169046283373818,0.000934421800767872,0.0433814818540787,0.0239801659950453
"role_reassignment","Node role reassignment","medium",0.5,"conventional indicator","native indicator scale","indicator_edge_density",200,0.255,0.0105530063291139,0.00981012658227848,0.000625000000000003,0.0239398734177215,0.0159889240506329
"role_reassignment","Node role reassignment","medium",0.5,"conventional indicator","native indicator scale","indicator_effective_destinations",200,0.12,0.0106894109136775,0.00837502933789702,0.000567887282027768,0.0284073769180517,0.0212173104812073
"role_reassignment","Node role reassignment","medium",0.5,"conventional indicator","native indicator scale","indicator_in_strength_gini",200,0.095,0.0157126295800786,0.01297484639266,0.000495381569005604,0.0464261562686936,0.0340800096386451
"role_reassignment","Node role reassignment","medium",0.5,"conventional indicator","native indicator scale","indicator_out_strength_gini",200,0.09,0.015366091379776,0.01305889646236,0.000802789333629062,0.0431229701412775,0.0326812569457221
"role_reassignment","Node role reassignment","medium",0.5,"conventional indicator","native indicator scale","indicator_top10_destination_share",200,0.095,0.00989923909688592,0.00841097773037086,0.000454196561783391,0.0258810895815759,0.0218795240206667
"role_reassignment","Node role reassignment","medium",0.5,"conventional indicator","native indicator scale","indicator_total_weight",200,0.37,0.0633622324173069,0.0593619783572317,0.00922209209852842,0.130445470564181,0.0710006686478987
"role_reassignment","Node role reassignment","medium",0.5,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",200,0.06,0.014161890181587,0.0112468307721199,0.000789307827236081,0.0442927177529017,0.0380365767076742
"role_reassignment","Node role reassignment","medium",0.5,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",200,0.3,3.43533927088208,3.23344170419832,1.27310211860504,6.36318099865625,4.09260438547839
"role_reassignment","Node role reassignment","medium",0.5,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",200,0.13,2.08704523047719,2.00188631039911,0.979624457976925,3.50996167112605,2.86333377600237
"role_reassignment","Node role reassignment","small",0.25,"structural roles","label-invariant partition","estimated_role_instability",200,0.07,0.944474347695815,0.950699747242303,0.865904790913202,1.00057566692652,0.991691287431846
"role_reassignment","Node role reassignment","small",0.25,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",200,0.22,0.204516082387978,0.20205832821759,0.168224663271673,0.252635578926189,0.217562537442136
"role_reassignment","Node role reassignment","small",0.25,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",200,0.135,0.161283382763588,0.160496060315761,0.138255274034565,0.187048763397164,0.175316396283842
"role_reassignment","Node role reassignment","small",0.25,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",200,0.155,0.605234380866875,0.597307478560581,0.513581206091353,0.70570131461182,0.660067728143905
"role_reassignment","Node role reassignment","small",0.25,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",200,0.12,0.525446764253696,0.520992074939051,0.452003932350778,0.611605550114193,0.577920598282863
"role_reassignment","Node role reassignment","small",0.25,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",200,0.085,0.130125998636084,0.128816877089602,0.0803743017406505,0.180641818089671,0.169874751219579
"role_reassignment","Node role reassignment","small",0.25,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",200,0.045,0.106638792464709,0.106276767558165,0.0655070759170567,0.150069835067424,0.147092610054326
"role_reassignment","Node role reassignment","small",0.25,"conventional indicator","native indicator scale","indicator_binary_transitivity",200,0.13,0.0135809365258269,0.0121944781894477,0.000706709075117515,0.032999062099118,0.0239801659950453
"role_reassignment","Node role reassignment","small",0.25,"conventional indicator","native indicator scale","indicator_edge_density",200,0.09,0.00796044303797469,0.00727848101265824,0.000158227848101267,0.0191613924050633,0.0159889240506329
"role_reassignment","Node role reassignment","small",0.25,"conventional indicator","native indicator scale","indicator_effective_destinations",200,0.09,0.0101241296723296,0.00856889532055094,0.00047431980222501,0.025071121546692,0.0212173104812073
"role_reassignment","Node role reassignment","small",0.25,"conventional indicator","native indicator scale","indicator_in_strength_gini",200,0.06,0.0151156815904885,0.0124074361104161,0.000659875771622681,0.0362982161193957,0.0340800096386451
"role_reassignment","Node role reassignment","small",0.25,"conventional indicator","native indicator scale","indicator_out_strength_gini",200,0.06,0.0142800906474114,0.0138479982767666,0.000718338075351654,0.038286469697065,0.0326812569457221
"role_reassignment","Node role reassignment","small",0.25,"conventional indicator","native indicator scale","indicator_top10_destination_share",200,0.05,0.0092465974539917,0.00807584821586167,0.00052996264670252,0.0254761589320065,0.0218795240206667
"role_reassignment","Node role reassignment","small",0.25,"conventional indicator","native indicator scale","indicator_total_weight",200,0.145,0.0423395462990372,0.0385840483203488,0.00345979729187049,0.0964104403547494,0.0710006686478987
"role_reassignment","Node role reassignment","small",0.25,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",200,0.04,0.01451275884534,0.0129795027139373,0.000610491993260114,0.0409154512715416,0.0380365767076742
"role_reassignment","Node role reassignment","small",0.25,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",200,0.14,2.89245154366294,2.72857781554675,1.21117799023474,5.17458245198313,4.09260438547839
"role_reassignment","Node role reassignment","small",0.25,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",200,0.075,1.89840775632684,1.82409108576806,0.911465346287994,3.1016844968325,2.86333377600237
