"year","K","nodeID","nodeLabel","nodeLat","nodeLong","raw_block","destination_role_rank","origin_role_rank","raw_in_strength","raw_out_strength","fitted_in_mean","fitted_out_mean","fitted_in_rank01","destination_core_rank","is_destination_core","is_regional_destination_core"
"2021",2,"63","Ibrany-Nagyhalaszi",48.134908,21.7187528,1,2,2,0,0,4.78502463054183,8.10128078817724,0.497126436781609,140,FALSE,FALSE
"2021",2,"64","Janoshalmai",46.2967401,19.3228798,1,2,2,0,348,4.78502463054183,8.10128078817724,0.497126436781609,141,FALSE,FALSE
"2021",2,"65","Jaszberenyi",47.5006181,19.9147188,1,2,2,0,1985,4.78502463054183,8.10128078817724,0.497126436781609,142,FALSE,FALSE
"2021",2,"66","Kadarkuti",46.2311466,17.6157102,1,2,2,0,0,4.78502463054183,8.10128078817724,0.497126436781609,143,FALSE,FALSE
"2021",2,"67","Kalocsai",46.5334145,18.9856969,1,2,2,0,1459,4.78502463054183,8.10128078817724,0.497126436781609,144,FALSE,FALSE
"2021",2,"68","Kaposvari",46.36653,17.782483,1,2,2,0,3821,4.78502463054183,8.10128078817724,0.497126436781609,12,TRUE,TRUE
"2021",2,"69","Kapuvar-Beledi",47.5935568,17.0249715,1,2,2,0,0,4.78502463054183,8.10128078817724,0.497126436781609,145,FALSE,FALSE
"2021",2,"70","Karcagi",47.316632,20.9220631,1,2,2,0,1031,4.78502463054183,8.10128078817724,0.497126436781609,146,FALSE,FALSE
"2021",2,"71","Kazincbarcikai",48.25317,20.6456512,1,2,2,0,1904,4.78502463054183,8.10128078817724,0.497126436781609,147,FALSE,FALSE
"2021",2,"72","Kecskemeti",46.9062092,19.6899774,1,2,2,3335,6608,4.78502463054183,8.10128078817724,0.497126436781609,14,TRUE,TRUE
"2021",2,"73","Keszthelyi",46.7695893,17.2481444,1,2,2,0,1656,4.78502463054183,8.10128078817724,0.497126436781609,148,FALSE,FALSE
"2021",2,"74","Kisberi",47.501673,18.0269161,1,2,2,0,456,4.78502463054183,8.10128078817724,0.497126436781609,149,FALSE,FALSE
"2021",2,"75","Kiskorosi",46.620386,19.283827,1,2,2,0,1368,4.78502463054183,8.10128078817724,0.497126436781609,150,FALSE,FALSE
"2021",2,"76","Kiskunfelegyhazai",46.7050953,19.8499199,1,2,2,0,0,4.78502463054183,8.10128078817724,0.497126436781609,151,FALSE,FALSE
"2021",2,"77","Kiskunhalasi",46.432037,19.4885269,1,2,2,0,1379,4.78502463054183,8.10128078817724,0.497126436781609,152,FALSE,FALSE
"2021",2,"78","Kiskunmajsai",46.492344,19.7368448,1,2,2,0,462,4.78502463054183,8.10128078817724,0.497126436781609,153,FALSE,FALSE
"2021",2,"79","Kisteleki",46.4696447,19.9803972,1,2,2,0,468,4.78502463054183,8.10128078817724,0.497126436781609,154,FALSE,FALSE
"2021",2,"80","Kisvardai",48.2264002,22.0846211,1,2,2,0,2019,4.78502463054183,8.10128078817724,0.497126436781609,156,FALSE,FALSE
"2021",2,"81","Komaromi",47.7434248,18.1191064,1,2,2,0,1315,4.78502463054183,8.10128078817724,0.497126436781609,157,FALSE,FALSE
"2021",2,"82","Komloi",47.600636,20.445412,1,2,2,0,670,4.78502463054183,8.10128078817724,0.497126436781609,158,FALSE,FALSE
"2021",2,"83","Kormendi",47.011113,16.6057156,1,2,2,0,638,4.78502463054183,8.10128078817724,0.497126436781609,159,FALSE,FALSE
"2021",2,"84","Koszegi",47.381935,16.552229,1,2,2,0,735,4.78502463054183,8.10128078817724,0.497126436781609,160,FALSE,FALSE
"2021",2,"85","Kunszentmartoni",46.841082,20.287233,1,2,2,0,780,4.78502463054183,8.10128078817724,0.497126436781609,161,FALSE,FALSE
"2021",2,"86","Kunszentmiklosi",47.026444,19.1227831,1,2,2,0,750,4.78502463054183,8.10128078817724,0.497126436781609,162,FALSE,FALSE
"2021",2,"87","Lengyeltoti",46.667049,17.6407711,1,2,2,0,0,4.78502463054183,8.10128078817724,0.497126436781609,163,FALSE,FALSE
"2021",2,"88","Lenti",46.623785,16.546001,1,2,2,0,448,4.78502463054183,8.10128078817724,0.497126436781609,164,FALSE,FALSE
"2021",2,"89","Letenyei",46.4337456,16.7221882,1,2,2,0,348,4.78502463054183,8.10128078817724,0.497126436781609,165,FALSE,FALSE
"2021",2,"90","Makoi",46.21498,20.47513,1,2,2,0,1140,4.78502463054183,8.10128078817724,0.497126436781609,167,FALSE,FALSE
"2021",2,"91","Marcali",46.582815,17.4119018,1,2,2,0,825,4.78502463054183,8.10128078817724,0.497126436781609,168,FALSE,FALSE
"2021",2,"92","Mateszalkai",47.943265,22.316904,1,2,2,0,1653,4.78502463054183,8.10128078817724,0.497126436781609,169,FALSE,FALSE
"2021",2,"93","Mezocsati",47.823541,20.9028038,1,2,2,0,339,4.78502463054183,8.10128078817724,0.497126436781609,170,FALSE,FALSE
"2021",2,"94","Mezokovacshazai",46.4071834,20.9241681,1,2,2,0,790,4.78502463054183,8.10128078817724,0.497126436781609,171,FALSE,FALSE
"2021",2,"95","Mezokovesdi",47.8068796,20.5650907,1,2,2,0,1391,4.78502463054183,8.10128078817724,0.497126436781609,172,FALSE,FALSE
"2021",2,"96","Mezoturi",47.00278,20.618465,1,2,2,0,794,4.78502463054183,8.10128078817724,0.497126436781609,173,FALSE,FALSE
"2021",2,"97","Miskolci",48.1043854,20.7913563,1,2,2,9206,8984,4.78502463054183,8.10128078817724,0.497126436781609,7,TRUE,TRUE
"2021",2,"98","Mohacsi",45.9959241,18.6798279,1,2,2,0,943,4.78502463054183,8.10128078817724,0.497126436781609,174,FALSE,FALSE
"2021",2,"99","Monori",47.34754,19.448946,1,2,2,0,2447,4.78502463054183,8.10128078817724,0.497126436781609,175,FALSE,FALSE
"2021",2,"100","Morahalomi",46.217922,19.883719,1,2,2,0,0,4.78502463054183,8.10128078817724,0.497126436781609,28,FALSE,FALSE
"2021",2,"101","Mori",47.3717781,18.2085973,1,2,2,0,1211,4.78502463054183,8.10128078817724,0.497126436781609,29,FALSE,FALSE
"2021",2,"102","Mosonmagyarovari",47.8744063,17.2693897,1,2,2,0,2183,4.78502463054183,8.10128078817724,0.497126436781609,30,FALSE,FALSE
"2021",2,"103","Nagyatadi",46.23001,17.3574429,1,2,2,0,624,4.78502463054183,8.10128078817724,0.497126436781609,31,FALSE,FALSE
"2021",2,"104","Nagykalloi",47.875519,21.8460521,1,2,2,0,853,4.78502463054183,8.10128078817724,0.497126436781609,32,FALSE,FALSE
"2021",2,"105","Nagykanizsai",46.455237,16.9953419,1,2,2,0,2245,4.78502463054183,8.10128078817724,0.497126436781609,33,FALSE,FALSE
"2021",2,"106","Nagykatai",47.4181175,19.7422453,1,2,2,0,1940,4.78502463054183,8.10128078817724,0.497126436781609,34,FALSE,FALSE
"2021",2,"107","Nyirbatori",47.835414,22.130289,1,2,2,0,858,4.78502463054183,8.10128078817724,0.497126436781609,35,FALSE,FALSE
"2021",2,"108","Nyiregyhazai",47.9532583,21.7264647,1,2,2,2553,0,4.78502463054183,8.10128078817724,0.497126436781609,11,TRUE,TRUE
"2021",2,"109","Oroshazai",46.5615338,20.6619204,1,2,2,0,0,4.78502463054183,8.10128078817724,0.497126436781609,13,TRUE,TRUE
"2021",2,"110","Oroszlanyi",47.4943329,18.3215448,1,2,2,0,802,4.78502463054183,8.10128078817724,0.497126436781609,37,FALSE,FALSE
"2021",2,"111","Ozdi",48.2195564,20.2869186,1,2,2,0,1163,4.78502463054183,8.10128078817724,0.497126436781609,38,FALSE,FALSE
"2021",2,"112","Oriszentpeteri",46.838954,16.4211574,1,2,2,0,0,4.78502463054183,8.10128078817724,0.497126436781609,39,FALSE,FALSE
"2021",2,"113","Pacsai",46.7226412,17.0096878,1,2,2,0,0,4.78502463054183,8.10128078817724,0.497126436781609,40,FALSE,FALSE
"2021",2,"114","Paksi",46.626368,18.8652409,1,2,2,0,1707,4.78502463054183,8.10128078817724,0.497126436781609,41,FALSE,FALSE
"2021",2,"115","Pannonhalmai",47.55021,17.754228,1,2,2,0,0,4.78502463054183,8.10128078817724,0.497126436781609,42,FALSE,FALSE
"2021",2,"116","Papai",47.3308153,17.4660302,1,2,2,0,1573,4.78502463054183,8.10128078817724,0.497126436781609,43,FALSE,FALSE
"2021",2,"117","Pasztoi",47.919562,19.6978939,1,2,2,0,828,4.78502463054183,8.10128078817724,0.497126436781609,44,FALSE,FALSE
"2021",2,"118","Pecsi",46.0713242,18.2331772,1,2,2,24504,7573,4.78502463054183,8.10128078817724,0.497126436781609,4,TRUE,TRUE
"2021",2,"119","Pecsvaradi",46.158114,18.422176,1,2,2,0,418,4.78502463054183,8.10128078817724,0.497126436781609,45,FALSE,FALSE
"2021",2,"120","Petervasarai",48.017941,20.1019849,1,2,2,0,455,4.78502463054183,8.10128078817724,0.497126436781609,47,FALSE,FALSE
"2021",2,"121","Pilisvorosvari",47.6212089,18.9111742,1,2,2,0,4004,4.78502463054183,8.10128078817724,0.497126436781609,48,FALSE,FALSE
"2021",2,"122","Polgari",47.866362,21.1242449,1,2,2,0,0,4.78502463054183,8.10128078817724,0.497126436781609,49,FALSE,FALSE
"2021",2,"123","Puspokladanyi",47.3176758,21.1165369,1,2,2,0,1106,4.78502463054183,8.10128078817724,0.497126436781609,50,FALSE,FALSE
"2021",2,"124","Rackevei",47.1611023,18.9455669,1,2,2,0,1175,4.78502463054183,8.10128078817724,0.497126436781609,51,FALSE,FALSE
"2021",2,"125","Retsagi",47.9278597,19.1372757,1,2,2,0,746,4.78502463054183,8.10128078817724,0.497126436781609,52,FALSE,FALSE
"2021",2,"126","Salgotarjani",48.0853167,19.7869357,1,2,2,0,1804,4.78502463054183,8.10128078817724,0.497126436781609,53,FALSE,FALSE
"2021",2,"127","Sarbogardi",46.887769,18.6193289,1,2,2,0,642,4.78502463054183,8.10128078817724,0.497126436781609,54,FALSE,FALSE
"2021",2,"128","Sarkadi",46.746283,21.3848669,1,2,2,0,483,4.78502463054183,8.10128078817724,0.497126436781609,55,FALSE,FALSE
"2021",2,"129","Sarospataki",48.318984,21.5663738,1,2,2,23,864,4.78502463054183,8.10128078817724,0.497126436781609,24,FALSE,FALSE
"2021",2,"130","Sarvari",47.2540616,16.9352309,1,2,2,0,958,4.78502463054183,8.10128078817724,0.497126436781609,57,FALSE,FALSE
"2021",2,"131","Sasdi",46.2548488,18.1060595,1,2,2,0,0,4.78502463054183,8.10128078817724,0.497126436781609,58,FALSE,FALSE
"2021",2,"132","Satoraljaujhelyi",48.3941408,21.6559965,1,2,2,0,769,4.78502463054183,8.10128078817724,0.497126436781609,59,FALSE,FALSE
"2021",2,"133","Sellyei",45.8719698,17.8460989,1,2,2,0,242,4.78502463054183,8.10128078817724,0.497126436781609,60,FALSE,FALSE
"2021",2,"134","Siklosi",45.852147,18.2988281,1,2,2,0,810,4.78502463054183,8.10128078817724,0.497126436781609,61,FALSE,FALSE
"2021",2,"135","Siofoki",46.9057439,18.0525018,1,2,2,0,1859,4.78502463054183,8.10128078817724,0.497126436781609,62,FALSE,FALSE
"2021",2,"136","Sopron-Fertodi",47.684898,16.583053,1,2,2,2454,0,4.78502463054183,8.10128078817724,0.497126436781609,10,TRUE,TRUE
"2021",2,"137","Sumegi",46.9775543,17.2819824,1,2,2,0,425,4.78502463054183,8.10128078817724,0.497126436781609,63,FALSE,FALSE
"2021",2,"138","Szarvasi",46.8595081,20.5595884,1,2,2,0,783,4.78502463054183,8.10128078817724,0.497126436781609,21,FALSE,FALSE
"2021",2,"139","Szecsenyi",48.0811488,19.5197217,1,2,2,0,453,4.78502463054183,8.10128078817724,0.497126436781609,64,FALSE,FALSE
"2021",2,"140","Szegedi",46.2536169,20.1461345,1,2,2,23963,8910,4.78502463054183,8.10128078817724,0.497126436781609,3,TRUE,TRUE
"2021",2,"141","Szeghalomi",47.027309,21.166263,1,2,2,0,0,4.78502463054183,8.10128078817724,0.497126436781609,66,FALSE,FALSE
"2021",2,"142","Szekesfehervari",47.1887157,18.4138088,1,2,2,2105,6307,4.78502463054183,8.10128078817724,0.497126436781609,20,TRUE,TRUE
"2021",2,"143","Szekszardi",46.3485623,18.7019205,1,2,2,0,1976,4.78502463054183,8.10128078817724,0.497126436781609,67,FALSE,FALSE
"2021",2,"144","Szentendrei",47.6734712,19.07254,1,2,2,0,5647,4.78502463054183,8.10128078817724,0.497126436781609,68,FALSE,FALSE
"2021",2,"145","Szentesi",46.65192,20.2571842,1,2,2,0,1105,4.78502463054183,8.10128078817724,0.497126436781609,69,FALSE,FALSE
"2021",2,"146","Szentgotthardi",46.9527524,16.2737218,1,2,2,0,336,4.78502463054183,8.10128078817724,0.497126436781609,70,FALSE,FALSE
"2021",2,"147","Szentlorinci",46.040211,17.989775,1,2,2,0,305,4.78502463054183,8.10128078817724,0.497126436781609,71,FALSE,FALSE
"2021",2,"148","Szerencsi",48.162418,21.205206,1,2,2,0,1043,4.78502463054183,8.10128078817724,0.497126436781609,72,FALSE,FALSE
"2021",2,"149","Szigetvari",46.0482577,17.8123125,1,2,2,0,554,4.78502463054183,8.10128078817724,0.497126436781609,73,FALSE,FALSE
"2021",2,"150","Szikszoi",48.1949949,20.9294318,1,2,2,0,351,4.78502463054183,8.10128078817724,0.497126436781609,75,FALSE,FALSE
"2021",2,"151","Szobi",47.818012,18.8667731,1,2,2,0,959,4.78502463054183,8.10128078817724,0.497126436781609,76,FALSE,FALSE
"2021",2,"152","Szolnoki",47.174662,20.17628,1,2,2,0,4579,4.78502463054183,8.10128078817724,0.497126436781609,15,TRUE,TRUE
"2021",2,"153","Szombathelyi",47.23514,16.6219178,1,2,2,0,4055,4.78502463054183,8.10128078817724,0.497126436781609,23,FALSE,FALSE
"2021",2,"154","Tabi",46.729486,18.0329558,1,2,2,0,187,4.78502463054183,8.10128078817724,0.497126436781609,77,FALSE,FALSE
"2021",2,"155","Tamasi",46.6295947,18.2846991,1,2,2,0,822,4.78502463054183,8.10128078817724,0.497126436781609,78,FALSE,FALSE
"2021",2,"156","Tapolcai",46.88289,17.4413581,1,2,2,0,1057,4.78502463054183,8.10128078817724,0.497126436781609,79,FALSE,FALSE
"2021",2,"157","Tatabanyai",47.5861869,18.3947662,1,2,2,680,2852,4.78502463054183,8.10128078817724,0.497126436781609,16,TRUE,TRUE
"2021",2,"158","Tatai",47.655255,18.3285248,1,2,2,0,1697,4.78502463054183,8.10128078817724,0.497126436781609,80,FALSE,FALSE
"2021",2,"159","Teti",47.515979,17.5168418,1,2,2,0,373,4.78502463054183,8.10128078817724,0.497126436781609,81,FALSE,FALSE
"2021",2,"160","Tiszafuredi",47.615345,20.7617821,1,2,2,0,564,4.78502463054183,8.10128078817724,0.497126436781609,83,FALSE,FALSE
"2021",2,"161","Tiszaujvarosi",47.92291,21.052195,1,2,2,0,1025,4.78502463054183,8.10128078817724,0.497126436781609,84,FALSE,FALSE
"2021",2,"162","Tiszavasvari",47.9511368,21.3687867,1,2,2,0,641,4.78502463054183,8.10128078817724,0.497126436781609,85,FALSE,FALSE
"2021",2,"163","Tokaji",48.119994,21.412563,1,2,2,0,375,4.78502463054183,8.10128078817724,0.497126436781609,86,FALSE,FALSE
"2021",2,"164","Torokszentmiklosi",47.180736,20.4182932,1,2,2,0,989,4.78502463054183,8.10128078817724,0.497126436781609,87,FALSE,FALSE
"2021",2,"165","Vaci",47.7754454,19.1377076,1,2,2,1032,3181,4.78502463054183,8.10128078817724,0.497126436781609,17,TRUE,TRUE
"2021",2,"166","Varpalotai",47.1973949,18.1396572,1,2,2,0,996,4.78502463054183,8.10128078817724,0.497126436781609,88,FALSE,FALSE
"2021",2,"167","Vasarosnamenyi",48.126772,22.318366,1,2,2,0,1048,4.78502463054183,8.10128078817724,0.497126436781609,89,FALSE,FALSE
"2021",2,"168","Vasvari",47.051087,16.7985158,1,2,2,0,239,4.78502463054183,8.10128078817724,0.497126436781609,90,FALSE,FALSE
"2021",2,"169","Veresegyhazi",47.65714,19.284962,1,2,2,0,0,4.78502463054183,8.10128078817724,0.497126436781609,91,FALSE,FALSE
"2021",2,"170","Veszpremi",47.092967,17.913785,1,2,2,6920,3216,4.78502463054183,8.10128078817724,0.497126436781609,9,TRUE,TRUE
"2021",2,"171","Zahonyi",48.406999,22.1745391,1,2,2,0,523,4.78502463054183,8.10128078817724,0.497126436781609,93,FALSE,FALSE
"2021",2,"172","Zalaegerszegi",46.845412,16.8472302,1,2,2,0,3485,4.78502463054183,8.10128078817724,0.497126436781609,94,FALSE,FALSE
"2021",2,"173","Zalakarosi",46.5605989,17.1230251,1,2,2,0,0,4.78502463054183,8.10128078817724,0.497126436781609,95,FALSE,FALSE
"2021",2,"174","Zalaszentgroti",46.947143,17.0790458,1,2,2,0,331,4.78502463054183,8.10128078817724,0.497126436781609,96,FALSE,FALSE
"2021",2,"175","Zirci",47.2630578,17.8725401,1,2,2,0,513,4.78502463054183,8.10128078817724,0.497126436781609,97,FALSE,FALSE
"2021",4,"1","Abai",47.028736,18.517633,1,3,4,0,0,0.594285714285698,0,0.839080459770115,26,FALSE,FALSE
"2021",4,"2","Abauj-Hegykozi",48.471017,21.2741752,1,3,4,0,0,0.594285714285698,0,0.839080459770115,100,FALSE,FALSE
"2021",4,"3","Adonyi",47.119574,18.8652611,1,3,4,0,0,0.594285714285698,0,0.839080459770115,109,FALSE,FALSE
"2021",4,"4","Ajkai",47.1068802,17.563957,4,4,3,0,1090,0.0198925886143875,7.10831364124597,0.379310344827586,118,FALSE,FALSE
"2021",4,"5","Aszodi",47.6523763,19.4759463,4,4,3,0,1496,0.0198925886143875,7.10831364124597,0.379310344827586,127,FALSE,FALSE
"2021",4,"6","Bacsalmasi",46.123955,19.32633,4,4,3,0,332,0.0198925886143875,7.10831364124597,0.379310344827586,136,FALSE,FALSE
"2021",4,"7","Bajai",46.1834182,18.9538158,4,4,3,440,1983,0.0198925886143875,7.10831364124597,0.379310344827586,19,TRUE,TRUE
"2021",4,"8","Baktaloranthazai",47.997697,22.0766029,4,4,3,0,522,0.0198925886143875,7.10831364124597,0.379310344827586,155,FALSE,FALSE
"2021",4,"9","Balassagyarmati",48.078798,19.2938953,4,4,3,0,1124,0.0198925886143875,7.10831364124597,0.379310344827586,166,FALSE,FALSE
"2021",4,"10","Balatonalmadi",47.0286976,18.0148627,4,4,3,0,1041,0.0198925886143875,7.10831364124597,0.379310344827586,27,FALSE,FALSE
"2021",4,"11","Balatonfoldvari",46.8497238,17.8794039,1,3,4,0,0,0.594285714285698,0,0.839080459770115,36,FALSE,FALSE
"2021",4,"12","Balatonfuredi",46.9564612,17.8889631,4,4,3,0,1009,0.0198925886143875,7.10831364124597,0.379310344827586,46,FALSE,FALSE
"2021",4,"13","Balmazujvarosi",47.612435,21.343577,4,4,3,0,850,0.0198925886143875,7.10831364124597,0.379310344827586,56,FALSE,FALSE
"2021",4,"14","Barcsi",45.959228,17.4666786,4,4,3,0,503,0.0198925886143875,7.10831364124597,0.379310344827586,65,FALSE,FALSE
"2021",4,"15","Batonyterenyei",47.989222,19.828845,4,4,3,0,370,0.0198925886143875,7.10831364124597,0.379310344827586,74,FALSE,FALSE
"2021",4,"16","Bekescsabai",46.6841987,21.0867872,4,4,3,0,2740,0.0198925886143875,7.10831364124597,0.379310344827586,82,FALSE,FALSE
"2021",4,"17","Bekesi",46.6704899,21.0434996,4,4,3,0,1060,0.0198925886143875,7.10831364124597,0.379310344827586,92,FALSE,FALSE
"2021",4,"18","Belapatfalvai",48.052725,20.348591,4,4,3,0,219,0.0198925886143875,7.10831364124597,0.379310344827586,98,FALSE,FALSE
"2021",4,"19","Berettyoujfalui",47.233892,21.5340216,4,4,3,0,1057,0.0198925886143875,7.10831364124597,0.379310344827586,99,FALSE,FALSE
"2021",4,"20","Bicskei",47.490759,18.6362719,4,4,3,0,1300,0.0198925886143875,7.10831364124597,0.379310344827586,101,FALSE,FALSE
"2021",4,"21","Bodrogkozi",48.263291,21.8918689,1,3,4,0,0,0.594285714285698,0,0.839080459770115,102,FALSE,FALSE
"2021",4,"22","Bonyhadi",46.2986759,18.5305778,4,4,3,0,862,0.0198925886143875,7.10831364124597,0.379310344827586,103,FALSE,FALSE
"2021",4,"23","Budaorsi",47.460753,18.9581146,1,3,4,255,0,0.594285714285698,0,0.839080459770115,22,FALSE,FALSE
"2021",4,"24","Budapesti",47.4984056,19.0407578,2,1,1,185288,84308,1058.78857142857,481.759999999999,1,1,TRUE,FALSE
"2021",4,"25","Cegledi",47.1772081,19.7980311,4,4,3,0,3339,0.0198925886143875,7.10831364124597,0.379310344827586,104,FALSE,FALSE
"2021",4,"26","Celldomolki",47.257515,17.1526399,4,4,3,0,678,0.0198925886143875,7.10831364124597,0.379310344827586,105,FALSE,FALSE
"2021",4,"27","Csengeri",47.8350105,22.6822754,4,4,3,0,323,0.0198925886143875,7.10831364124597,0.379310344827586,106,FALSE,FALSE
"2021",4,"28","Csepregi",47.401546,16.7081249,1,3,4,0,0,0.594285714285698,0,0.839080459770115,107,FALSE,FALSE
"2021",4,"29","Csongradi",46.710833,20.144575,4,4,3,0,599,0.0198925886143875,7.10831364124597,0.379310344827586,108,FALSE,FALSE
"2021",4,"30","Csornai",47.601529,17.249978,4,4,3,0,808,0.0198925886143875,7.10831364124597,0.379310344827586,110,FALSE,FALSE
"2021",4,"31","Csurgoi",46.260776,17.095325,4,4,3,0,431,0.0198925886143875,7.10831364124597,0.379310344827586,111,FALSE,FALSE
"2021",4,"32","Dabasi",47.192283,19.330853,4,4,3,0,1589,0.0198925886143875,7.10831364124597,0.379310344827586,112,FALSE,FALSE
"2021",4,"33","Debreceni",47.5299739,21.6393571,3,2,2,27654,10238,58.1359183673471,33.1583673469389,0.956896551724138,2,TRUE,TRUE
"2021",4,"34","Derecske-Letavertesi",47.3824608,21.891967,1,3,4,0,0,0.594285714285698,0,0.839080459770115,113,FALSE,FALSE
"2021",4,"35","Devecseri",47.106397,17.437279,4,4,3,0,305,0.0198925886143875,7.10831364124597,0.379310344827586,114,FALSE,FALSE
"2021",4,"36","Dombovari",46.383295,18.131089,4,4,3,0,824,0.0198925886143875,7.10831364124597,0.379310344827586,115,FALSE,FALSE
"2021",4,"37","Dorogi",47.7197439,18.7287817,1,3,4,0,0,0.594285714285698,0,0.839080459770115,116,FALSE,FALSE
"2021",4,"38","Dunakeszi",47.6297228,19.1380528,4,4,3,0,5196,0.0198925886143875,7.10831364124597,0.379310344827586,117,FALSE,FALSE
"2021",4,"39","Dunaujvarosi",46.980668,18.9127069,3,2,2,2030,2901,58.1359183673471,33.1583673469389,0.956896551724138,18,TRUE,TRUE
"2021",4,"40","Edelenyi",48.2966608,20.7442671,4,4,3,0,693,0.0198925886143875,7.10831364124597,0.379310344827586,119,FALSE,FALSE
"2021",4,"41","Egri",47.9031987,20.3731077,3,2,2,8905,4148,58.1359183673471,33.1583673469389,0.956896551724138,8,TRUE,TRUE
"2021",4,"42","Encsi",48.330768,21.1219603,4,4,3,0,494,0.0198925886143875,7.10831364124597,0.379310344827586,120,FALSE,FALSE
"2021",4,"43","Enyingi",46.9296,18.242978,4,4,3,0,388,0.0198925886143875,7.10831364124597,0.379310344827586,121,FALSE,FALSE
"2021",4,"44","Ercsi",47.24966,18.891059,1,3,4,0,0,0.594285714285698,0,0.839080459770115,122,FALSE,FALSE
"2021",4,"45","Erdi",47.3783095,18.9217973,4,4,3,0,7149,0.0198925886143875,7.10831364124597,0.379310344827586,123,FALSE,FALSE
"2021",4,"46","Esztergomi",47.793308,18.7419333,4,4,3,0,3332,0.0198925886143875,7.10831364124597,0.379310344827586,25,FALSE,FALSE
"2021",4,"47","Fehergyarmati",47.985063,22.517104,4,4,3,0,978,0.0198925886143875,7.10831364124597,0.379310344827586,124,FALSE,FALSE
"2021",4,"48","Fonyodi",46.749197,17.5558792,4,4,3,0,930,0.0198925886143875,7.10831364124597,0.379310344827586,125,FALSE,FALSE
"2021",4,"49","Fuzesabonyi",47.750888,20.409611,4,4,3,0,766,0.0198925886143875,7.10831364124597,0.379310344827586,126,FALSE,FALSE
"2021",4,"50","Gardonyi",47.1973503,18.6091412,4,4,3,0,1361,0.0198925886143875,7.10831364124597,0.379310344827586,128,FALSE,FALSE
"2021",4,"51","Godolloi",47.5975105,19.3480017,3,2,2,15942,8522,58.1359183673471,33.1583673469389,0.956896551724138,5,TRUE,TRUE
"2021",4,"52","Gyali",47.3808958,19.215712,4,4,3,0,1502,0.0198925886143875,7.10831364124597,0.379310344827586,129,FALSE,FALSE
"2021",4,"53","Gyongyosi",47.775028,19.9280689,4,4,3,0,2680,0.0198925886143875,7.10831364124597,0.379310344827586,130,FALSE,FALSE
"2021",4,"54","Gyori",47.684051,17.6351011,3,2,2,13703,7798,58.1359183673471,33.1583673469389,0.956896551724138,6,TRUE,TRUE
"2021",4,"55","Gyulai",46.642498,21.268809,4,4,3,0,1450,0.0198925886143875,7.10831364124597,0.379310344827586,131,FALSE,FALSE
"2021",4,"56","Hajduboszormenyi",47.673238,21.5076172,4,4,3,0,1477,0.0198925886143875,7.10831364124597,0.379310344827586,132,FALSE,FALSE
"2021",4,"57","Hajduhadhazi",47.68197,21.6685631,4,4,3,0,598,0.0198925886143875,7.10831364124597,0.379310344827586,133,FALSE,FALSE
"2021",4,"58","Hajduszoboszloi",47.443667,21.389719,4,4,3,0,1548,0.0198925886143875,7.10831364124597,0.379310344827586,134,FALSE,FALSE
"2021",4,"59","Hatvani",47.668122,19.669901,4,4,3,0,1778,0.0198925886143875,7.10831364124597,0.379310344827586,135,FALSE,FALSE
"2021",4,"60","Hevesi",47.5945238,20.2882213,4,4,3,0,722,0.0198925886143875,7.10831364124597,0.379310344827586,137,FALSE,FALSE
"2021",4,"61","Hevizi",46.7905869,17.1843866,1,3,4,0,0,0.594285714285698,0,0.839080459770115,138,FALSE,FALSE
"2021",4,"62","Hodmezovasarhelyi",46.430411,20.3188298,4,4,3,0,1830,0.0198925886143875,7.10831364124597,0.379310344827586,139,FALSE,FALSE
"2021",4,"63","Ibrany-Nagyhalaszi",48.134908,21.7187528,1,3,4,0,0,0.594285714285698,0,0.839080459770115,140,FALSE,FALSE
"2021",4,"64","Janoshalmai",46.2967401,19.3228798,4,4,3,0,348,0.0198925886143875,7.10831364124597,0.379310344827586,141,FALSE,FALSE
"2021",4,"65","Jaszberenyi",47.5006181,19.9147188,4,4,3,0,1985,0.0198925886143875,7.10831364124597,0.379310344827586,142,FALSE,FALSE
"2021",4,"66","Kadarkuti",46.2311466,17.6157102,1,3,4,0,0,0.594285714285698,0,0.839080459770115,143,FALSE,FALSE
"2021",4,"67","Kalocsai",46.5334145,18.9856969,4,4,3,0,1459,0.0198925886143875,7.10831364124597,0.379310344827586,144,FALSE,FALSE
"2021",4,"68","Kaposvari",46.36653,17.782483,4,4,3,0,3821,0.0198925886143875,7.10831364124597,0.379310344827586,12,TRUE,TRUE
"2021",4,"69","Kapuvar-Beledi",47.5935568,17.0249715,1,3,4,0,0,0.594285714285698,0,0.839080459770115,145,FALSE,FALSE
"2021",4,"70","Karcagi",47.316632,20.9220631,4,4,3,0,1031,0.0198925886143875,7.10831364124597,0.379310344827586,146,FALSE,FALSE
"2021",4,"71","Kazincbarcikai",48.25317,20.6456512,4,4,3,0,1904,0.0198925886143875,7.10831364124597,0.379310344827586,147,FALSE,FALSE
"2021",4,"72","Kecskemeti",46.9062092,19.6899774,3,2,2,3335,6608,58.1359183673471,33.1583673469389,0.956896551724138,14,TRUE,TRUE
"2021",4,"73","Keszthelyi",46.7695893,17.2481444,4,4,3,0,1656,0.0198925886143875,7.10831364124597,0.379310344827586,148,FALSE,FALSE
"2021",4,"74","Kisberi",47.501673,18.0269161,4,4,3,0,456,0.0198925886143875,7.10831364124597,0.379310344827586,149,FALSE,FALSE
