"year","nodeID","nodeLabel","nodeLat","nodeLong","block","block_size","destination_role_rank","origin_role_rank","raw_in_strength","raw_out_strength","fitted_in_mean","fitted_out_mean","fitted_in_rank01","fitted_out_rank01","destination_core_rank","is_destination_core","is_regional_destination_core"
2015,"86","Kunszentmiklosi",47.026444,19.1227831,10,25,4,5,0,754,0,9.53348571428571,0.445402298850575,0.764367816091954,162,FALSE,FALSE
2015,"87","Lengyeltoti",46.667049,17.6407711,2,15,4,13,0,205,0,1.944,0.445402298850575,0.0402298850574713,163,FALSE,FALSE
2015,"88","Lenti",46.623785,16.546001,8,15,4,8,0,588,0,5.94323809523809,0.445402298850575,0.442528735632184,164,FALSE,FALSE
2015,"89","Letenyei",46.4337456,16.7221882,2,15,4,13,0,437,0,1.944,0.445402298850575,0.0402298850574713,165,FALSE,FALSE
2015,"90","Makoi",46.21498,20.47513,10,25,4,5,0,1290,0,9.53348571428571,0.445402298850575,0.764367816091954,167,FALSE,FALSE
2015,"91","Marcali",46.582815,17.4119018,13,17,4,9,0,849,0,5.56571428571428,0.445402298850575,0.350574712643678,168,FALSE,FALSE
2015,"92","Mateszalkai",47.943265,22.316904,10,25,4,5,0,1858,0,9.53348571428571,0.445402298850575,0.764367816091954,169,FALSE,FALSE
2015,"93","Mezocsati",47.823541,20.9028038,2,15,4,13,0,298,0,1.944,0.445402298850575,0.0402298850574713,170,FALSE,FALSE
2015,"94","Mezokovacshazai",46.4071834,20.9241681,11,21,4,7,0,952,0,6.24462585034014,0.445402298850575,0.545977011494253,171,FALSE,FALSE
2015,"95","Mezokovesdi",47.8068796,20.5650907,13,17,4,9,0,1407,0,5.56571428571428,0.445402298850575,0.350574712643678,172,FALSE,FALSE
2015,"96","Mezoturi",47.00278,20.618465,10,25,4,5,0,902,0,9.53348571428571,0.445402298850575,0.764367816091954,173,FALSE,FALSE
2015,"97","Miskolci",48.1043854,20.7913563,7,10,2,2,9882,8359,90.2525714285716,34.4742857142857,0.968390804597701,0.968390804597701,7,TRUE,TRUE
2015,"98","Mohacsi",45.9959241,18.6798279,8,15,4,8,0,1295,0,5.94323809523809,0.445402298850575,0.442528735632184,174,FALSE,FALSE
2015,"99","Monori",47.34754,19.448946,5,10,4,3,0,3588,0,23.8451428571429,0.445402298850575,0.910919540229885,175,FALSE,FALSE
2015,"100","Morahalomi",46.217922,19.883719,12,15,4,10,0,823,0,3.7672380952381,0.445402298850575,0.258620689655172,28,FALSE,FALSE
2015,"101","Mori",47.3717781,18.2085973,11,21,4,7,0,1150,0,6.24462585034014,0.445402298850575,0.545977011494253,29,FALSE,FALSE
2015,"102","Mosonmagyarovari",47.8744063,17.2693897,3,15,4,6,0,2039,0,8.56685714285715,0.445402298850575,0.649425287356322,30,FALSE,FALSE
2015,"103","Nagyatadi",46.23001,17.3574429,12,15,4,10,0,723,0,3.7672380952381,0.445402298850575,0.258620689655172,31,FALSE,FALSE
2015,"104","Nagykalloi",47.875519,21.8460521,8,15,4,8,0,1514,0,5.94323809523809,0.445402298850575,0.442528735632184,32,FALSE,FALSE
2015,"105","Nagykanizsai",46.455237,16.9953419,10,25,4,5,0,2203,0,9.53348571428571,0.445402298850575,0.764367816091954,33,FALSE,FALSE
2015,"106","Nagykatai",47.4181175,19.7422453,3,15,4,6,0,1865,0,8.56685714285715,0.445402298850575,0.649425287356322,34,FALSE,FALSE
2015,"107","Nyirbatori",47.835414,22.130289,11,21,4,7,0,1397,0,6.24462585034014,0.445402298850575,0.545977011494253,35,FALSE,FALSE
2015,"108","Nyiregyhazai",47.9532583,21.7264647,1,8,3,4,5151,6186,9.065,23.2214285714286,0.916666666666667,0.859195402298851,11,TRUE,TRUE
2015,"109","Oroshazai",46.5615338,20.6619204,1,8,3,4,1889,1787,9.065,23.2214285714286,0.916666666666667,0.859195402298851,13,TRUE,TRUE
2015,"110","Oroszlanyi",47.4943329,18.3215448,10,25,4,5,0,873,0,9.53348571428571,0.445402298850575,0.764367816091954,37,FALSE,FALSE
2015,"111","Ozdi",48.2195564,20.2869186,13,17,4,9,0,1263,0,5.56571428571428,0.445402298850575,0.350574712643678,38,FALSE,FALSE
2015,"112","Oriszentpeteri",46.838954,16.4211574,2,15,4,13,0,158,0,1.944,0.445402298850575,0.0402298850574713,39,FALSE,FALSE
2015,"113","Pacsai",46.7226412,17.0096878,4,12,4,12,0,225,0,2.4147619047619,0.445402298850575,0.117816091954023,40,FALSE,FALSE
2015,"114","Paksi",46.626368,18.8652409,10,25,4,5,0,1790,0,9.53348571428571,0.445402298850575,0.764367816091954,41,FALSE,FALSE
2015,"115","Pannonhalmai",47.55021,17.754228,13,17,4,9,0,601,0,5.56571428571428,0.445402298850575,0.350574712643678,42,FALSE,FALSE
2015,"116","Papai",47.3308153,17.4660302,10,25,4,5,0,1627,0,9.53348571428571,0.445402298850575,0.764367816091954,43,FALSE,FALSE
2015,"117","Pasztoi",47.919562,19.6978939,13,17,4,9,0,840,0,5.56571428571428,0.445402298850575,0.350574712643678,44,FALSE,FALSE
2015,"118","Pecsi",46.0713242,18.2331772,7,10,2,2,22747,7393,90.2525714285716,34.4742857142857,0.968390804597701,0.968390804597701,4,TRUE,TRUE
2015,"119","Pecsvaradi",46.158114,18.422176,9,11,4,11,0,321,0,3.34961038961039,0.445402298850575,0.183908045977011,45,FALSE,FALSE
2015,"120","Petervasarai",48.017941,20.1019849,9,11,4,11,0,337,0,3.34961038961039,0.445402298850575,0.183908045977011,47,FALSE,FALSE
2015,"121","Pilisvorosvari",47.6212089,18.9111742,5,10,4,3,0,3972,0,23.8451428571429,0.445402298850575,0.910919540229885,48,FALSE,FALSE
2015,"122","Polgari",47.866362,21.1242449,4,12,4,12,0,369,0,2.4147619047619,0.445402298850575,0.117816091954023,49,FALSE,FALSE
2015,"123","Puspokladanyi",47.3176758,21.1165369,11,21,4,7,0,1326,0,6.24462585034014,0.445402298850575,0.545977011494253,50,FALSE,FALSE
2015,"124","Rackevei",47.1611023,18.9455669,5,10,4,3,0,5521,0,23.8451428571429,0.445402298850575,0.910919540229885,51,FALSE,FALSE
2015,"125","Retsagi",47.9278597,19.1372757,10,25,4,5,0,647,0,9.53348571428571,0.445402298850575,0.764367816091954,52,FALSE,FALSE
2015,"126","Salgotarjani",48.0853167,19.7869357,3,15,4,6,0,1878,0,8.56685714285715,0.445402298850575,0.649425287356322,53,FALSE,FALSE
2015,"127","Sarbogardi",46.887769,18.6193289,11,21,4,7,0,562,0,6.24462585034014,0.445402298850575,0.545977011494253,54,FALSE,FALSE
2015,"128","Sarkadi",46.746283,21.3848669,12,15,4,10,0,555,0,3.7672380952381,0.445402298850575,0.258620689655172,55,FALSE,FALSE
2015,"129","Sarospataki",48.318984,21.5663738,13,17,4,9,0,849,0,5.56571428571428,0.445402298850575,0.350574712643678,24,FALSE,FALSE
2015,"130","Sarvari",47.2540616,16.9352309,9,11,4,11,0,1077,0,3.34961038961039,0.445402298850575,0.183908045977011,57,FALSE,FALSE
2015,"131","Sasdi",46.2548488,18.1060595,2,15,4,13,0,293,0,1.944,0.445402298850575,0.0402298850574713,58,FALSE,FALSE
2015,"132","Satoraljaujhelyi",48.3941408,21.6559965,12,15,4,10,0,822,0,3.7672380952381,0.445402298850575,0.258620689655172,59,FALSE,FALSE
2015,"133","Sellyei",45.8719698,17.8460989,2,15,4,13,0,204,0,1.944,0.445402298850575,0.0402298850574713,60,FALSE,FALSE
2015,"134","Siklosi",45.852147,18.2988281,8,15,4,8,0,754,0,5.94323809523809,0.445402298850575,0.442528735632184,61,FALSE,FALSE
2015,"135","Siofoki",46.9057439,18.0525018,3,15,4,6,0,1189,0,8.56685714285715,0.445402298850575,0.649425287356322,62,FALSE,FALSE
2015,"136","Sopron-Fertodi",47.684898,16.583053,7,10,2,2,10331,3067,90.2525714285716,34.4742857142857,0.968390804597701,0.968390804597701,10,TRUE,TRUE
2015,"137","Sumegi",46.9775543,17.2819824,2,15,4,13,0,393,0,1.944,0.445402298850575,0.0402298850574713,63,FALSE,FALSE
2015,"138","Szarvasi",46.8595081,20.5595884,3,15,4,6,0,1420,0,8.56685714285715,0.445402298850575,0.649425287356322,21,FALSE,FALSE
2015,"139","Szecsenyi",48.0811488,19.5197217,9,11,4,11,0,414,0,3.34961038961039,0.445402298850575,0.183908045977011,64,FALSE,FALSE
2015,"140","Szegedi",46.2536169,20.1461345,7,10,2,2,28610,9193,90.2525714285716,34.4742857142857,0.968390804597701,0.968390804597701,3,TRUE,TRUE
2015,"141","Szeghalomi",47.027309,21.166263,8,15,4,8,0,1057,0,5.94323809523809,0.445402298850575,0.442528735632184,66,FALSE,FALSE
2015,"142","Szekesfehervari",47.1887157,18.4138088,5,10,4,3,0,5899,0,23.8451428571429,0.445402298850575,0.910919540229885,20,TRUE,TRUE
2015,"143","Szekszardi",46.3485623,18.7019205,10,25,4,5,0,3247,0,9.53348571428571,0.445402298850575,0.764367816091954,67,FALSE,FALSE
2015,"144","Szentendrei",47.6734712,19.07254,5,10,4,3,0,4638,0,23.8451428571429,0.445402298850575,0.910919540229885,68,FALSE,FALSE
2015,"145","Szentesi",46.65192,20.2571842,3,15,4,6,0,1373,0,8.56685714285715,0.445402298850575,0.649425287356322,69,FALSE,FALSE
2015,"146","Szentgotthardi",46.9527524,16.2737218,2,15,4,13,0,444,0,1.944,0.445402298850575,0.0402298850574713,70,FALSE,FALSE
2015,"147","Szentlorinci",46.040211,17.989775,2,15,4,13,0,332,0,1.944,0.445402298850575,0.0402298850574713,71,FALSE,FALSE
2015,"148","Szerencsi",48.162418,21.205206,11,21,4,7,0,1163,0,6.24462585034014,0.445402298850575,0.545977011494253,72,FALSE,FALSE
2015,"149","Szigetvari",46.0482577,17.8123125,9,11,4,11,0,516,0,3.34961038961039,0.445402298850575,0.183908045977011,73,FALSE,FALSE
2015,"150","Szikszoi",48.1949949,20.9294318,2,15,4,13,0,436,0,1.944,0.445402298850575,0.0402298850574713,75,FALSE,FALSE
2015,"151","Szobi",47.818012,18.8667731,11,21,4,7,0,333,0,6.24462585034014,0.445402298850575,0.545977011494253,76,FALSE,FALSE
2015,"152","Szolnoki",47.174662,20.17628,1,8,3,4,1597,4278,9.065,23.2214285714286,0.916666666666667,0.859195402298851,15,TRUE,TRUE
2015,"153","Szombathelyi",47.23514,16.6219178,10,25,4,5,0,4122,0,9.53348571428571,0.445402298850575,0.764367816091954,23,FALSE,FALSE
2015,"154","Tabi",46.729486,18.0329558,2,15,4,13,0,227,0,1.944,0.445402298850575,0.0402298850574713,77,FALSE,FALSE
2015,"155","Tamasi",46.6295947,18.2846991,11,21,4,7,0,863,0,6.24462585034014,0.445402298850575,0.545977011494253,78,FALSE,FALSE
2015,"156","Tapolcai",46.88289,17.4413581,8,15,4,8,0,1049,0,5.94323809523809,0.445402298850575,0.442528735632184,79,FALSE,FALSE
2015,"157","Tatabanyai",47.5861869,18.3947662,1,8,3,4,908,3078,9.065,23.2214285714286,0.916666666666667,0.859195402298851,16,TRUE,TRUE
2015,"158","Tatai",47.655255,18.3285248,10,25,4,5,0,1670,0,9.53348571428571,0.445402298850575,0.764367816091954,80,FALSE,FALSE
2015,"159","Teti",47.515979,17.5168418,9,11,4,11,0,455,0,3.34961038961039,0.445402298850575,0.183908045977011,81,FALSE,FALSE
2015,"160","Tiszafuredi",47.615345,20.7617821,10,25,4,5,0,926,0,9.53348571428571,0.445402298850575,0.764367816091954,83,FALSE,FALSE
2015,"161","Tiszaujvarosi",47.92291,21.052195,8,15,4,8,0,1212,0,5.94323809523809,0.445402298850575,0.442528735632184,84,FALSE,FALSE
2015,"162","Tiszavasvari",47.9511368,21.3687867,13,17,4,9,0,967,0,5.56571428571428,0.445402298850575,0.350574712643678,85,FALSE,FALSE
2015,"163","Tokaji",48.119994,21.412563,12,15,4,10,0,356,0,3.7672380952381,0.445402298850575,0.258620689655172,86,FALSE,FALSE
2015,"164","Torokszentmiklosi",47.180736,20.4182932,11,21,4,7,0,944,0,6.24462585034014,0.445402298850575,0.545977011494253,87,FALSE,FALSE
2015,"165","Vaci",47.7754454,19.1377076,1,8,3,4,1411,2681,9.065,23.2214285714286,0.916666666666667,0.859195402298851,17,TRUE,TRUE
2015,"166","Varpalotai",47.1973949,18.1396572,10,25,4,5,0,933,0,9.53348571428571,0.445402298850575,0.764367816091954,88,FALSE,FALSE
2015,"167","Vasarosnamenyi",48.126772,22.318366,12,15,4,10,0,934,0,3.7672380952381,0.445402298850575,0.258620689655172,89,FALSE,FALSE
2015,"168","Vasvari",47.051087,16.7985158,12,15,4,10,0,351,0,3.7672380952381,0.445402298850575,0.258620689655172,90,FALSE,FALSE
2015,"169","Veresegyhazi",47.65714,19.284962,3,15,4,6,0,1628,0,8.56685714285715,0.445402298850575,0.649425287356322,91,FALSE,FALSE
2015,"170","Veszpremi",47.092967,17.913785,7,10,2,2,9151,3586,90.2525714285716,34.4742857142857,0.968390804597701,0.968390804597701,9,TRUE,TRUE
2015,"171","Zahonyi",48.406999,22.1745391,13,17,4,9,0,701,0,5.56571428571428,0.445402298850575,0.350574712643678,93,FALSE,FALSE
2015,"172","Zalaegerszegi",46.845412,16.8472302,10,25,4,5,0,3438,0,9.53348571428571,0.445402298850575,0.764367816091954,94,FALSE,FALSE
2015,"173","Zalakarosi",46.5605989,17.1230251,4,12,4,12,0,260,0,2.4147619047619,0.445402298850575,0.117816091954023,95,FALSE,FALSE
2015,"174","Zalaszentgroti",46.947143,17.0790458,12,15,4,10,0,370,0,3.7672380952381,0.445402298850575,0.258620689655172,96,FALSE,FALSE
2015,"175","Zirci",47.2630578,17.8725401,12,15,4,10,0,575,0,3.7672380952381,0.445402298850575,0.258620689655172,97,FALSE,FALSE
2016,"1","Abai",47.028736,18.517633,3,19,5,10,0,581,0,5.58556390977444,0.442528735632184,0.373563218390805,26,FALSE,FALSE
2016,"2","Abauj-Hegykozi",48.471017,21.2741752,3,19,5,10,0,399,0,5.58556390977444,0.442528735632184,0.373563218390805,100,FALSE,FALSE
2016,"3","Adonyi",47.119574,18.8652611,1,15,5,7,0,614,0,8.06361904761905,0.442528735632184,0.689655172413793,109,FALSE,FALSE
2016,"4","Ajkai",47.1068802,17.563957,2,12,5,9,0,1135,0,5.77,0.442528735632184,0.46264367816092,118,FALSE,FALSE
2016,"5","Aszodi",47.6523763,19.4759463,4,26,5,8,0,1178,0,6.89318681318681,0.442528735632184,0.57183908045977,127,FALSE,FALSE
2016,"6","Bacsalmasi",46.123955,19.32633,2,12,5,9,0,376,0,5.77,0.442528735632184,0.46264367816092,136,FALSE,FALSE
2016,"7","Bajai",46.1834182,18.9538158,8,7,4,3,1091,2426,9.53142857142858,25.1942857142857,0.908045977011494,0.948275862068966,19,TRUE,TRUE
2016,"8","Baktaloranthazai",47.997697,22.0766029,3,19,5,10,0,1016,0,5.58556390977444,0.442528735632184,0.373563218390805,155,FALSE,FALSE
2016,"9","Balassagyarmati",48.078798,19.2938953,11,16,5,6,0,1298,0,8.27857142857143,0.442528735632184,0.778735632183908,166,FALSE,FALSE
2016,"10","Balatonalmadi",47.0286976,18.0148627,2,12,5,9,0,989,0,5.77,0.442528735632184,0.46264367816092,27,FALSE,FALSE
2016,"11","Balatonfoldvari",46.8497238,17.8794039,9,13,5,11,0,293,0,4.35076923076923,0.442528735632184,0.281609195402299,36,FALSE,FALSE
2016,"12","Balatonfuredi",46.9564612,17.8889631,2,12,5,9,0,917,0,5.77,0.442528735632184,0.46264367816092,46,FALSE,FALSE
2016,"13","Balmazujvarosi",47.612435,21.343577,6,25,5,12,0,788,0,3.312,0.442528735632184,0.172413793103448,56,FALSE,FALSE
2016,"14","Barcsi",45.959228,17.4666786,6,25,5,12,0,515,0,3.312,0.442528735632184,0.172413793103448,65,FALSE,FALSE
2016,"15","Batonyterenyei",47.989222,19.828845,4,26,5,8,0,430,0,6.89318681318681,0.442528735632184,0.57183908045977,74,FALSE,FALSE
2016,"16","Bekescsabai",46.6841987,21.0867872,10,11,5,4,0,3231,0,24.0124675324675,0.442528735632184,0.896551724137931,82,FALSE,FALSE
2016,"17","Bekesi",46.6704899,21.0434996,4,26,5,8,0,1334,0,6.89318681318681,0.442528735632184,0.57183908045977,92,FALSE,FALSE
2016,"18","Belapatfalvai",48.052725,20.348591,6,25,5,12,0,350,0,3.312,0.442528735632184,0.172413793103448,98,FALSE,FALSE
2016,"19","Berettyoujfalui",47.233892,21.5340216,3,19,5,10,0,1285,0,5.58556390977444,0.442528735632184,0.373563218390805,99,FALSE,FALSE
2016,"20","Bicskei",47.490759,18.6362719,1,15,5,7,0,1301,0,8.06361904761905,0.442528735632184,0.689655172413793,101,FALSE,FALSE
2016,"21","Bodrogkozi",48.263291,21.8918689,13,18,5,13,0,280,0,1.92793650793651,0.442528735632184,0.0488505747126437,102,FALSE,FALSE
2016,"22","Bonyhadi",46.2986759,18.5305778,4,26,5,8,0,737,0,6.89318681318681,0.442528735632184,0.57183908045977,103,FALSE,FALSE
2016,"23","Budaorsi",47.460753,18.9581146,8,7,4,3,355,5593,9.53142857142858,25.1942857142857,0.908045977011494,0.948275862068966,22,FALSE,FALSE
2016,"24","Budapesti",47.4984056,19.0407578,7,1,1,1,182665,80081,1043.8,457.605714285714,1,1,1,TRUE,FALSE
2016,"25","Cegledi",47.1772081,19.7980311,10,11,5,4,0,3913,0,24.0124675324675,0.442528735632184,0.896551724137931,104,FALSE,FALSE
2016,"26","Celldomolki",47.257515,17.1526399,6,25,5,12,0,676,0,3.312,0.442528735632184,0.172413793103448,105,FALSE,FALSE
2016,"27","Csengeri",47.8350105,22.6822754,6,25,5,12,0,380,0,3.312,0.442528735632184,0.172413793103448,106,FALSE,FALSE
2016,"28","Csepregi",47.401546,16.7081249,6,25,5,12,0,276,0,3.312,0.442528735632184,0.172413793103448,107,FALSE,FALSE
2016,"29","Csongradi",46.710833,20.144575,1,15,5,7,0,672,0,8.06361904761905,0.442528735632184,0.689655172413793,108,FALSE,FALSE
2016,"30","Csornai",47.601529,17.249978,3,19,5,10,0,987,0,5.58556390977444,0.442528735632184,0.373563218390805,110,FALSE,FALSE
2016,"31","Csurgoi",46.260776,17.095325,6,25,5,12,0,482,0,3.312,0.442528735632184,0.172413793103448,111,FALSE,FALSE
2016,"32","Dabasi",47.192283,19.330853,11,16,5,6,0,1006,0,8.27857142857143,0.442528735632184,0.778735632183908,112,FALSE,FALSE
2016,"33","Debreceni",47.5299739,21.6393571,5,5,2,2,29528,9851,131.058285714286,43.5862857142857,0.982758620689655,0.982758620689655,2,TRUE,TRUE
2016,"34","Derecske-Letavertesi",47.3824608,21.891967,6,25,5,12,0,834,0,3.312,0.442528735632184,0.172413793103448,113,FALSE,FALSE
2016,"35","Devecseri",47.106397,17.437279,9,13,5,11,0,297,0,4.35076923076923,0.442528735632184,0.281609195402299,114,FALSE,FALSE
2016,"36","Dombovari",46.383295,18.131089,9,13,5,11,0,1008,0,4.35076923076923,0.442528735632184,0.281609195402299,115,FALSE,FALSE
2016,"37","Dorogi",47.7197439,18.7287817,2,12,5,9,0,1239,0,5.77,0.442528735632184,0.46264367816092,116,FALSE,FALSE
2016,"38","Dunakeszi",47.6297228,19.1380528,10,11,5,4,0,3865,0,24.0124675324675,0.442528735632184,0.896551724137931,117,FALSE,FALSE
2016,"39","Dunaujvarosi",46.980668,18.9127069,12,7,3,5,2363,2442,40.2857142857143,21.3877551020408,0.948275862068966,0.844827586206897,18,TRUE,TRUE
2016,"40","Edelenyi",48.2966608,20.7442671,4,26,5,8,0,863,0,6.89318681318681,0.442528735632184,0.57183908045977,119,FALSE,FALSE
2016,"41","Egri",47.9031987,20.3731077,12,7,3,5,9800,4006,40.2857142857143,21.3877551020408,0.948275862068966,0.844827586206897,8,TRUE,TRUE
2016,"42","Encsi",48.330768,21.1219603,6,25,5,12,0,590,0,3.312,0.442528735632184,0.172413793103448,120,FALSE,FALSE
2016,"43","Enyingi",46.9296,18.242978,4,26,5,8,0,464,0,6.89318681318681,0.442528735632184,0.57183908045977,121,FALSE,FALSE
2016,"44","Ercsi",47.24966,18.891059,11,16,5,6,0,752,0,8.27857142857143,0.442528735632184,0.778735632183908,122,FALSE,FALSE
2016,"45","Erdi",47.3783095,18.9217973,10,11,5,4,0,4947,0,24.0124675324675,0.442528735632184,0.896551724137931,123,FALSE,FALSE
2016,"46","Esztergomi",47.793308,18.7419333,11,16,5,6,0,1984,0,8.27857142857143,0.442528735632184,0.778735632183908,25,FALSE,FALSE
2016,"47","Fehergyarmati",47.985063,22.517104,3,19,5,10,0,1051,0,5.58556390977444,0.442528735632184,0.373563218390805,124,FALSE,FALSE
2016,"48","Fonyodi",46.749197,17.5558792,9,13,5,11,0,778,0,4.35076923076923,0.442528735632184,0.281609195402299,125,FALSE,FALSE
2016,"49","Fuzesabonyi",47.750888,20.409611,2,12,5,9,0,784,0,5.77,0.442528735632184,0.46264367816092,126,FALSE,FALSE
2016,"50","Gardonyi",47.1973503,18.6091412,11,16,5,6,0,903,0,8.27857142857143,0.442528735632184,0.778735632183908,128,FALSE,FALSE
2016,"51","Godolloi",47.5975105,19.3480017,5,5,2,2,18298,5542,131.058285714286,43.5862857142857,0.982758620689655,0.982758620689655,5,TRUE,TRUE
2016,"52","Gyali",47.3808958,19.215712,11,16,5,6,0,1664,0,8.27857142857143,0.442528735632184,0.778735632183908,129,FALSE,FALSE
2016,"53","Gyongyosi",47.775028,19.9280689,1,15,5,7,0,2931,0,8.06361904761905,0.442528735632184,0.689655172413793,130,FALSE,FALSE
2016,"54","Gyori",47.684051,17.6351011,5,5,2,2,15589,6338,131.058285714286,43.5862857142857,0.982758620689655,0.982758620689655,6,TRUE,TRUE
2016,"55","Gyulai",46.642498,21.268809,11,16,5,6,0,1606,0,8.27857142857143,0.442528735632184,0.778735632183908,131,FALSE,FALSE
2016,"56","Hajduboszormenyi",47.673238,21.5076172,3,19,5,10,0,1962,0,5.58556390977444,0.442528735632184,0.373563218390805,132,FALSE,FALSE
2016,"57","Hajduhadhazi",47.68197,21.6685631,3,19,5,10,0,1485,0,5.58556390977444,0.442528735632184,0.373563218390805,133,FALSE,FALSE
2016,"58","Hajduszoboszloi",47.443667,21.389719,9,13,5,11,0,1119,0,4.35076923076923,0.442528735632184,0.281609195402299,134,FALSE,FALSE
2016,"59","Hatvani",47.668122,19.669901,4,26,5,8,0,1742,0,6.89318681318681,0.442528735632184,0.57183908045977,135,FALSE,FALSE
2016,"60","Hevesi",47.5945238,20.2882213,3,19,5,10,0,824,0,5.58556390977444,0.442528735632184,0.373563218390805,137,FALSE,FALSE
2016,"61","Hevizi",46.7905869,17.1843866,13,18,5,13,0,424,0,1.92793650793651,0.442528735632184,0.0488505747126437,138,FALSE,FALSE
2016,"62","Hodmezovasarhelyi",46.430411,20.3188298,4,26,5,8,0,1787,0,6.89318681318681,0.442528735632184,0.57183908045977,139,FALSE,FALSE
2016,"63","Ibrany-Nagyhalaszi",48.134908,21.7187528,4,26,5,8,0,1146,0,6.89318681318681,0.442528735632184,0.57183908045977,140,FALSE,FALSE
2016,"64","Janoshalmai",46.2967401,19.3228798,6,25,5,12,0,467,0,3.312,0.442528735632184,0.172413793103448,141,FALSE,FALSE
2016,"65","Jaszberenyi",47.5006181,19.9147188,11,16,5,6,0,2590,0,8.27857142857143,0.442528735632184,0.778735632183908,142,FALSE,FALSE
2016,"66","Kadarkuti",46.2311466,17.6157102,9,13,5,11,0,524,0,4.35076923076923,0.442528735632184,0.281609195402299,143,FALSE,FALSE
2016,"67","Kalocsai",46.5334145,18.9856969,1,15,5,7,0,1578,0,8.06361904761905,0.442528735632184,0.689655172413793,144,FALSE,FALSE
2016,"68","Kaposvari",46.36653,17.782483,12,7,3,5,8981,3231,40.2857142857143,21.3877551020408,0.948275862068966,0.844827586206897,12,TRUE,TRUE
2016,"69","Kapuvar-Beledi",47.5935568,17.0249715,6,25,5,12,0,569,0,3.312,0.442528735632184,0.172413793103448,145,FALSE,FALSE
2016,"70","Karcagi",47.316632,20.9220631,1,15,5,7,0,1200,0,8.06361904761905,0.442528735632184,0.689655172413793,146,FALSE,FALSE
2016,"71","Kazincbarcikai",48.25317,20.6456512,2,12,5,9,0,1572,0,5.77,0.442528735632184,0.46264367816092,147,FALSE,FALSE
2016,"72","Kecskemeti",46.9062092,19.6899774,8,7,4,3,474,6445,9.53142857142858,25.1942857142857,0.908045977011494,0.948275862068966,14,TRUE,TRUE
2016,"73","Keszthelyi",46.7695893,17.2481444,4,26,5,8,0,1150,0,6.89318681318681,0.442528735632184,0.57183908045977,148,FALSE,FALSE
2016,"74","Kisberi",47.501673,18.0269161,1,15,5,7,0,504,0,8.06361904761905,0.442528735632184,0.689655172413793,149,FALSE,FALSE
2016,"75","Kiskorosi",46.620386,19.283827,11,16,5,6,0,1722,0,8.27857142857143,0.442528735632184,0.778735632183908,150,FALSE,FALSE
2016,"76","Kiskunfelegyhazai",46.7050953,19.8499199,4,26,5,8,0,1342,0,6.89318681318681,0.442528735632184,0.57183908045977,151,FALSE,FALSE
2016,"77","Kiskunhalasi",46.432037,19.4885269,11,16,5,6,0,1487,0,8.27857142857143,0.442528735632184,0.778735632183908,152,FALSE,FALSE
2016,"78","Kiskunmajsai",46.492344,19.7368448,2,12,5,9,0,560,0,5.77,0.442528735632184,0.46264367816092,153,FALSE,FALSE
2016,"79","Kisteleki",46.4696447,19.9803972,13,18,5,13,0,511,0,1.92793650793651,0.442528735632184,0.0488505747126437,154,FALSE,FALSE
2016,"80","Kisvardai",48.2264002,22.0846211,1,15,5,7,0,2415,0,8.06361904761905,0.442528735632184,0.689655172413793,156,FALSE,FALSE
2016,"81","Komaromi",47.7434248,18.1191064,4,26,5,8,0,1044,0,6.89318681318681,0.442528735632184,0.57183908045977,157,FALSE,FALSE
2016,"82","Komloi",47.600636,20.445412,3,19,5,10,0,868,0,5.58556390977444,0.442528735632184,0.373563218390805,158,FALSE,FALSE
2016,"83","Kormendi",47.011113,16.6057156,13,18,5,13,0,488,0,1.92793650793651,0.442528735632184,0.0488505747126437,159,FALSE,FALSE
2016,"84","Koszegi",47.381935,16.552229,6,25,5,12,0,451,0,3.312,0.442528735632184,0.172413793103448,160,FALSE,FALSE
2016,"85","Kunszentmartoni",46.841082,20.287233,1,15,5,7,0,856,0,8.06361904761905,0.442528735632184,0.689655172413793,161,FALSE,FALSE
2016,"86","Kunszentmiklosi",47.026444,19.1227831,11,16,5,6,0,830,0,8.27857142857143,0.442528735632184,0.778735632183908,162,FALSE,FALSE
2016,"87","Lengyeltoti",46.667049,17.6407711,13,18,5,13,0,231,0,1.92793650793651,0.442528735632184,0.0488505747126437,163,FALSE,FALSE
2016,"88","Lenti",46.623785,16.546001,6,25,5,12,0,579,0,3.312,0.442528735632184,0.172413793103448,164,FALSE,FALSE
2016,"89","Letenyei",46.4337456,16.7221882,9,13,5,11,0,442,0,4.35076923076923,0.442528735632184,0.281609195402299,165,FALSE,FALSE
2016,"90","Makoi",46.21498,20.47513,1,15,5,7,0,1335,0,8.06361904761905,0.442528735632184,0.689655172413793,167,FALSE,FALSE
2016,"91","Marcali",46.582815,17.4119018,6,25,5,12,0,763,0,3.312,0.442528735632184,0.172413793103448,168,FALSE,FALSE
2016,"92","Mateszalkai",47.943265,22.316904,1,15,5,7,0,1707,0,8.06361904761905,0.442528735632184,0.689655172413793,169,FALSE,FALSE
2016,"93","Mezocsati",47.823541,20.9028038,3,19,5,10,0,395,0,5.58556390977444,0.442528735632184,0.373563218390805,170,FALSE,FALSE
2016,"94","Mezokovacshazai",46.4071834,20.9241681,4,26,5,8,0,918,0,6.89318681318681,0.442528735632184,0.57183908045977,171,FALSE,FALSE
