"from_year","to_year","transition","analysis_dimension","estimator","fixed_K","family","scale","channel","score","evidence_percentile","robust_z"
2012,2013,"2012-2013","estimator","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.84768722664999,0.764705882352941,0.674746138771091
2012,2013,"2012-2013","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",63.4527520672177,0.647058823529412,0.746357280613093
2012,2013,"2012-2013","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.31927302204493,0.705882352941177,1.03206596010116
2012,2013,"2012-2013","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.04791212307273,0.588235294117647,0.337933748673328
2012,2013,"2012-2013","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",1.35241557410458,0.176470588235294,-0.893178427436554
2012,2013,"2012-2013","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0495399486670686,0.411764705882353,-0.404166986629285
2012,2013,"2012-2013","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0486823761281557,0.235294117647059,-1.07341590486664
2012,2013,"2012-2013","estimator","smooth",13,"structural roles","label-invariant partition","estimated_role_instability",0.0923886330123246,0.558823529411765,0
2012,2013,"2012-2013","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",70.3865820645715,0.647058823529412,0.695936649370688
2012,2013,"2012-2013","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.76410327728829,0.705882352941177,0.732440414162745
2012,2013,"2012-2013","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.3308875729153,0.588235294117647,0.0871877425790824
2012,2013,"2012-2013","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",2.92877045763209,0.235294117647059,-0.971128611424084
2012,2013,"2012-2013","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0737886685569919,0.117647058823529,-1.19357702806438
2012,2013,"2012-2013","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.09278631655824,0.235294117647059,-1.59373773415202
2012,2013,"2012-2013","estimator","spectral",13,"structural roles","label-invariant partition","estimated_role_instability",0.0827080994860282,0.176470588235294,-1.21399195423597
2012,2013,"2012-2013","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",60.2846515305477,0.705882352941177,0.966121989497356
2012,2013,"2012-2013","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.02938775509915,0.647058823529412,0.273156184208117
2012,2013,"2012-2013","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.02938775510215,0.588235294117647,0.239775686613227
2012,2013,"2012-2013","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",0.229387514950546,0.0588235294117647,-1.7904355750955
2012,2013,"2012-2013","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0147226290804121,0.352941176470588,-0.601313303037979
2012,2013,"2012-2013","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0294452581609858,0.352941176470588,-0.601313303033566
2012,2013,"2012-2013","resolution","block",2,"structural roles","label-invariant partition","estimated_role_instability",0,0.323529411764706,0
2012,2013,"2012-2013","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",63.3641298778828,0.647058823529412,1.21762668500074
2012,2013,"2012-2013","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.28654588685654,0.647058823529412,0.864248926894778
2012,2013,"2012-2013","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.02938775510287,0.529411764705882,0.190379755215734
2012,2013,"2012-2013","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",1.52952579844913,0.117647058823529,-1.0879146745817
2012,2013,"2012-2013","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.049685607633087,0.117647058823529,-1.05547496469963
2012,2013,"2012-2013","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0721608596749517,0.176470588235294,-1.23080358296515
2012,2013,"2012-2013","resolution","block",4,"structural roles","label-invariant partition","estimated_role_instability",0.442570839759548,0.470588235294118,-0.0856478778820438
2012,2013,"2012-2013","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",74.6029608686822,0.647058823529412,0.794707612275477
2012,2013,"2012-2013","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",4.23448501171381,0.823529411764706,1.40145355827715
2012,2013,"2012-2013","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",4.40496490087883,0.941176470588235,2.08443979592834
2012,2013,"2012-2013","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",3.60431968702593,0.352941176470588,-0.30588595535311
2012,2013,"2012-2013","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.227671358118636,0.764705882352941,0.945862481441009
2012,2013,"2012-2013","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.319131446726912,1,2.33840915462206
2012,2013,"2012-2013","resolution","block",8,"structural roles","label-invariant partition","estimated_role_instability",0.806488229017685,0.941176470588235,2.46716497316912
2012,2013,"2012-2013","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",67.8222871755176,0.647058823529412,1.49599096969904
2012,2013,"2012-2013","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.49435948262693,0.529411764705882,0.457472987664204
2012,2013,"2012-2013","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.18096968578867,0.647058823529412,0.254415316372918
2012,2013,"2012-2013","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",2.38391809800891,0.0588235294117647,-2.76089057107071
2012,2013,"2012-2013","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0760968715513749,0.0588235294117647,-1.9753877950381
2012,2013,"2012-2013","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0749788297786439,0.0588235294117647,-5.45931078277039
2012,2013,"2012-2013","resolution","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.84768722664999,0.764705882352941,0.674746138771091
2013,2014,"2013-2014","conventional",,,"conventional indicator","native indicator scale","indicator_total_weight",0.0461790625533833,0.470588235294118,-0.16768307628401
2013,2014,"2013-2014","conventional",,,"conventional indicator","native indicator scale","indicator_edge_density",0.00459770114942529,0.529411764705882,0.204444444444444
2013,2014,"2013-2014","conventional",,,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",0.00128549551972737,0.0588235294117647,-1.27929789114305
2013,2014,"2013-2014","conventional",,,"conventional indicator","native indicator scale","indicator_in_strength_gini",0.000663030377000773,0.352941176470588,-0.501655092874509
2013,2014,"2013-2014","conventional",,,"conventional indicator","native indicator scale","indicator_out_strength_gini",0.0104933428757787,0.529411764705882,0.0167870189958498
2013,2014,"2013-2014","conventional",,,"conventional indicator","native indicator scale","indicator_effective_destinations",0.0250755081464296,0.470588235294118,-0.250209813370607
2013,2014,"2013-2014","conventional",,,"conventional indicator","native indicator scale","indicator_top10_destination_share",0.00285263949760695,0.117647058823529,-1.10935944494834
2013,2014,"2013-2014","conventional",,,"conventional indicator","native indicator scale","indicator_binary_transitivity",0.0084880395931767,0.647058823529412,2.46613430038817
2013,2014,"2013-2014","adjacency benchmark",,,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",2171.49046707801,0.529411764705882,0.0544182284296097
2013,2014,"2013-2014","adjacency benchmark",,,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",108.171828946647,0.588235294117647,0.0983428204849888
2013,2014,"2013-2014","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",49.5169235074633,0.470588235294118,-0.108380803843888
2013,2014,"2013-2014","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.34198029786814,0.0588235294117647,-1.5476534584069
2013,2014,"2013-2014","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.24250419266249,0,-1.67092193828578
2013,2014,"2013-2014","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",3.29050581864985,0.352941176470588,-0.451996973316891
2013,2014,"2013-2014","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.085261807747207,0.117647058823529,-1.73020724192224
2013,2014,"2013-2014","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0912712669799818,0.117647058823529,-4.10700806401766
2013,2014,"2013-2014","estimator","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.859643243600963,0.88235294117647,1.18774906335014
2013,2014,"2013-2014","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",42.0052506989875,0.411764705882353,-0.0683059866919846
2013,2014,"2013-2014","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",0.925113444311237,0.294117647058824,-0.694433248501641
2013,2014,"2013-2014","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",0.727873017107509,0.176470588235294,-1.21659446018198
2013,2014,"2013-2014","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",2.37939241485111,0.411764705882353,-0.161206341282177
2013,2014,"2013-2014","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0450962559321679,0.294117647058824,-0.57386181097381
2013,2014,"2013-2014","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0421685904754197,0.176470588235294,-1.23326285036991
2013,2014,"2013-2014","estimator","smooth",13,"structural roles","label-invariant partition","estimated_role_instability",0.0923886330123246,0.558823529411765,0
2013,2014,"2013-2014","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",48.3554269835913,0.235294117647059,-0.840700958941912
2013,2014,"2013-2014","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.05630972322064,0.117647058823529,-1.2694738380241
2013,2014,"2013-2014","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.22164764234634,0.176470588235294,-1.93019729258333
2013,2014,"2013-2014","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",3.14443327512646,0.352941176470588,-0.764929605639037
2013,2014,"2013-2014","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0566271981100064,0.0588235294117647,-1.75185309926427
2013,2014,"2013-2014","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0879441301892303,0.176470588235294,-1.72138185878386
2013,2014,"2013-2014","estimator","spectral",13,"structural roles","label-invariant partition","estimated_role_instability",0.0616480847787164,0.117647058823529,-1.34660870381206
2013,2014,"2013-2014","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",39.1477510542516,0.529411764705882,0.0638496631143805
2013,2014,"2013-2014","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",0.533779591836393,0.294117647058824,-0.963536165358404
2013,2014,"2013-2014","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",0.548734693877895,0.235294117647059,-0.977355009621273
2013,2014,"2013-2014","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",2.00849645640558,0.588235294117647,0.127763287829882
2013,2014,"2013-2014","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0114746089790173,0.235294117647059,-0.809283914881961
2013,2014,"2013-2014","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0229492179581935,0.235294117647059,-0.80928391487789
2013,2014,"2013-2014","resolution","block",2,"structural roles","label-invariant partition","estimated_role_instability",0,0.323529411764706,0
2013,2014,"2013-2014","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",43.9453277265863,0.529411764705882,0.142858237676699
2013,2014,"2013-2014","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.10295002311404,0.294117647058824,-0.910023450325168
2013,2014,"2013-2014","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",0.976467705052932,0.117647058823529,-1.17686396989379
2013,2014,"2013-2014","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",2.63922686823027,0.529411764705882,0.218670872710139
2013,2014,"2013-2014","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0519877917786615,0.235294117647059,-0.954055362736556
2013,2014,"2013-2014","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.048229128057477,0.0588235294117647,-1.80698298178352
2013,2014,"2013-2014","resolution","block",4,"structural roles","label-invariant partition","estimated_role_instability",0.50126732223463,0.705882352941177,0.450343166507034
2013,2014,"2013-2014","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",58.1016317162122,0.529411764705882,0.0195028038734889
2013,2014,"2013-2014","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",3.05370491616912,0.529411764705882,0.0710494825734668
2013,2014,"2013-2014","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",3.4472722423462,0.647058823529412,0.655544112720034
2013,2014,"2013-2014","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",4.21407486711382,0.647058823529412,0.368656816439584
2013,2014,"2013-2014","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.233342115821355,0.88235294117647,1.1450770896984
2013,2014,"2013-2014","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.296013410958087,0.941176470588235,1.74369570914762
2013,2014,"2013-2014","resolution","block",8,"structural roles","label-invariant partition","estimated_role_instability",0.813743406471118,1,2.75039877461788
2013,2014,"2013-2014","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",49.5169235074633,0.470588235294118,-0.108380803843888
2013,2014,"2013-2014","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.34198029786814,0.0588235294117647,-1.5476534584069
2013,2014,"2013-2014","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.24250419266249,0,-1.67092193828578
2013,2014,"2013-2014","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",3.29050581864985,0.352941176470588,-0.451996973316891
2013,2014,"2013-2014","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.085261807747207,0.117647058823529,-1.73020724192224
2013,2014,"2013-2014","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0912712669799818,0.117647058823529,-4.10700806401766
2013,2014,"2013-2014","resolution","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.859643243600963,0.88235294117647,1.18774906335014
2014,2015,"2014-2015","conventional",,,"conventional indicator","native indicator scale","indicator_total_weight",0.00331833016561589,0,-1.04975946602582
2014,2015,"2014-2015","conventional",,,"conventional indicator","native indicator scale","indicator_edge_density",9.8522167487694e-05,0.0588235294117647,-1.01333333333333
2014,2015,"2014-2015","conventional",,,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",0.00276413537489928,0.176470588235294,-1.01782507293648
2014,2015,"2014-2015","conventional",,,"conventional indicator","native indicator scale","indicator_in_strength_gini",0.000612444594609851,0.235294117647059,-0.599625172774053
2014,2015,"2014-2015","conventional",,,"conventional indicator","native indicator scale","indicator_out_strength_gini",0.00793687386417896,0.411764705882353,-0.327852888052193
2014,2015,"2014-2015","conventional",,,"conventional indicator","native indicator scale","indicator_effective_destinations",0.0179276621259097,0.411764705882353,-0.55499521132664
2014,2015,"2014-2015","conventional",,,"conventional indicator","native indicator scale","indicator_top10_destination_share",0.000992052554042555,0,-1.56082282464972
2014,2015,"2014-2015","conventional",,,"conventional indicator","native indicator scale","indicator_binary_transitivity",0.0035908006878668,0.411764705882353,-0.122380642498201
2014,2015,"2014-2015","adjacency benchmark",,,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",569.669876453558,0.117647058823529,-1.13021630635192
2014,2015,"2014-2015","adjacency benchmark",,,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",54.0487323139041,0.352941176470588,-0.898812965356435
2014,2015,"2014-2015","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",42.8757619122944,0.235294117647059,-0.690444749692766
2014,2015,"2014-2015","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.85683233741823,0.352941176470588,-0.651816867492071
2014,2015,"2014-2015","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.80229840794847,0.352941176470588,-0.522459191890877
2014,2015,"2014-2015","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",3.65501787189239,0.647058823529412,0.476340711910969
2014,2015,"2014-2015","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.159588896442383,0.647058823529412,0.258192494680642
2014,2015,"2014-2015","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.152941153102181,0.764705882352941,1.01170767124217
2014,2015,"2014-2015","estimator","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.830671448973585,0.470588235294118,-0.0553585229885757
2014,2015,"2014-2015","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",11.2218348216318,0,-1.23758522938295
2014,2015,"2014-2015","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",0.143655907670626,0,-1.66217456026733
2014,2015,"2014-2015","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",0.29879609078631,0,-1.72189175230084
2014,2015,"2014-2015","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",1.05266840289443,0.117647058823529,-1.10682157256345
2014,2015,"2014-2015","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0122231795166035,0,-1.8292120930018
2014,2015,"2014-2015","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0260632404672055,0,-1.62848479077758
2014,2015,"2014-2015","estimator","smooth",13,"structural roles","label-invariant partition","estimated_role_instability",0,0.0882352941176471,-1.13871435854017
2014,2015,"2014-2015","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",29.8479512232762,0,-2.13156760591068
2014,2015,"2014-2015","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",0.689758134829418,0,-1.69915390515769
2014,2015,"2014-2015","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",0.818443488451536,0.0588235294117647,-2.66350845797338
2014,2015,"2014-2015","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",2.56365618949031,0,-1.32022077280575
2014,2015,"2014-2015","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0556796820608537,0,-1.78267653825535
2014,2015,"2014-2015","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.068634890102922,0.0588235294117647,-2.23038974495222
2014,2015,"2014-2015","estimator","spectral",13,"structural roles","label-invariant partition","estimated_role_instability",0.0411971448648581,0,-1.47539005628709
2014,2015,"2014-2015","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",10.257892870585,0.0588235294117647,-1.16937370288875
2014,2015,"2014-2015","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",0.10119183673498,0,-1.32123544809232
2014,2015,"2014-2015","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",0.163200000000306,0,-1.29427334969062
2014,2015,"2014-2015","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",0.972342090403225,0.294117647058824,-0.989397151516449
2014,2015,"2014-2015","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.00672906842458881,0.117647058823529,-1.11314070819771
2014,2015,"2014-2015","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.013458136849395,0.117647058823529,-1.11314070819215
2014,2015,"2014-2015","resolution","block",2,"structural roles","label-invariant partition","estimated_role_instability",0,0.323529411764706,0
2014,2015,"2014-2015","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",23.7183002310056,0.117647058823529,-0.976642891488191
2014,2015,"2014-2015","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",0.755579696620429,0,-1.4307498180354
2014,2015,"2014-2015","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",0.635834767225995,0,-1.61918458748238
2014,2015,"2014-2015","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",2.05552594943716,0.352941176470588,-0.468590954104593
2014,2015,"2014-2015","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0616170205899571,0.411764705882353,-0.529852739705608
2014,2015,"2014-2015","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0527340096093953,0.117647058823529,-1.69852363643314
2014,2015,"2014-2015","resolution","block",4,"structural roles","label-invariant partition","estimated_role_instability",0.552442047502135,0.88235294117647,0.917648757674254
2014,2015,"2014-2015","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",34.1278500595569,0.0588235294117647,-1.10674530887547
2014,2015,"2014-2015","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.13219270017019,0,-2.0939494815225
2014,2015,"2014-2015","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.10983991922515,0,-2.83194942348051
2014,2015,"2014-2015","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",2.92217746085176,0.117647058823529,-1.06050702791873
2014,2015,"2014-2015","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.094432545627997,0.0588235294117647,-3.73483791636981
2014,2015,"2014-2015","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0936729406897745,0,-3.46153017749363
2014,2015,"2014-2015","resolution","block",8,"structural roles","label-invariant partition","estimated_role_instability",0.790309056061332,0.823529411764706,1.83554862882231
2014,2015,"2014-2015","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",42.8757619122944,0.235294117647059,-0.690444749692766
2014,2015,"2014-2015","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.85683233741823,0.352941176470588,-0.651816867492071
2014,2015,"2014-2015","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.80229840794847,0.352941176470588,-0.522459191890877
2014,2015,"2014-2015","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",3.65501787189239,0.647058823529412,0.476340711910969
2014,2015,"2014-2015","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.159588896442383,0.647058823529412,0.258192494680642
2014,2015,"2014-2015","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.152941153102181,0.764705882352941,1.01170767124217
2014,2015,"2014-2015","resolution","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.830671448973585,0.470588235294118,-0.0553585229885757
2015,2016,"2015-2016","conventional",,,"conventional indicator","native indicator scale","indicator_total_weight",0.00739512625166583,0.117647058823529,-0.965858763145559
2015,2016,"2015-2016","conventional",,,"conventional indicator","native indicator scale","indicator_edge_density",0.00492610837438424,0.588235294117647,0.293333333333335
2015,2016,"2015-2016","conventional",,,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",0.00786681694798683,0.470588235294118,-0.115500868256637
2015,2016,"2015-2016","conventional",,,"conventional indicator","native indicator scale","indicator_in_strength_gini",0.00200741263001669,0.764705882352941,2.10202583323359
2015,2016,"2015-2016","conventional",,,"conventional indicator","native indicator scale","indicator_out_strength_gini",0.000418450661411995,0.0588235294117647,-1.34141834180591
2015,2016,"2015-2016","conventional",,,"conventional indicator","native indicator scale","indicator_effective_destinations",0.0598303769918227,0.764705882352941,1.23174384113501
2015,2016,"2015-2016","conventional",,,"conventional indicator","native indicator scale","indicator_top10_destination_share",0.00562722417123618,0.294117647058824,-0.436118466687674
2015,2016,"2015-2016","conventional",,,"conventional indicator","native indicator scale","indicator_binary_transitivity",0.011326796153186,0.823529411764706,3.96660505888711
2015,2016,"2015-2016","adjacency benchmark",,,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",698.217457008,0.235294117647059,-1.03514829175732
2015,2016,"2015-2016","adjacency benchmark",,,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",46.9227438599855,0.176470588235294,-1.03010110403927
2015,2016,"2015-2016","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",42.2759687833034,0.176470588235294,-0.743013558680566
2015,2016,"2015-2016","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.96852496520125,0.470588235294118,-0.457472987664204
2015,2016,"2015-2016","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.87812809145881,0.411764705882353,-0.366888512158076
2015,2016,"2015-2016","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",3.54210021412602,0.529411764705882,0.188762520463792
2015,2016,"2015-2016","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.166540910354718,0.764705882352941,0.444172907405211
2015,2016,"2015-2016","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.159216213389976,0.88235294117647,1.53254939569738
2015,2016,"2015-2016","estimator","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.838390804597701,0.705882352941177,0.27585981061501
2015,2016,"2015-2016","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",18.6155611673742,0.235294117647059,-0.956741453739015
2015,2016,"2015-2016","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",0.529746070901344,0.117647058823529,-1.18404825972522
2015,2016,"2015-2016","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",0.677138095091251,0.117647058823529,-1.27634183212872
2015,2016,"2015-2016","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",1.45513296015033,0.235294117647059,-0.819967176349745
2015,2016,"2015-2016","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0403034928070951,0.235294117647059,-0.75688686359422
2015,2016,"2015-2016","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0546657931562052,0.294117647058824,-0.926584095133358
2015,2016,"2015-2016","estimator","smooth",13,"structural roles","label-invariant partition","estimated_role_instability",0.0923886330123246,0.558823529411765,0
2015,2016,"2015-2016","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",35.7386897074365,0.0588235294117647,-1.72069807763481
2015,2016,"2015-2016","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",0.974360480719679,0.0588235294117647,-1.36553659463062
